date,Aircraft,Almost Nothing,Apparel,Automobiles and Trucks,Banking,Banking - Large Cap,Banking - Small Cap,Beer & Liquor,Business Services,Business Services - Large Cap,Business Services - Small Cap,Business Supplies,Chemicals,Chemicals - Large Cap,Chemicals - Small Cap,Communication,Communication - Large Cap,Communication - Small Cap,Computers,Construction,Construction Materials,Construction Materials - Large Cap,Construction Materials - Small Cap,Consumer Goods,Electrical Equipment,Electronic Equipment,Electronic Equipment - Large Cap,Electronic Equipment - Small Cap,Entertainment,Fabricated Products,Food Products,Healthcare,Insurance,Insurance - Large Cap,Insurance - Small Cap,Machinery,Machinery - Large Cap,Machinery - Small Cap,Measuring and Control Equipment,Measuring and Control Equipment - Large Cap,Measuring and Control Equipment - Small Cap,Medical Equipment,Medical Equipment - Large Cap,Medical Equipment - Small Cap,Non-Metallic and Industrial Metal Mining,Non-Metallic and Industrial Metal Mining - Large Cap,Non-Metallic and Industrial Metal Mining - Small Cap,Personal Services,Petroleum and Natural Gas,Petroleum and Natural Gas - Large Cap,Petroleum and Natural Gas - Small Cap,Pharmaceutical Products,Pharmaceutical Products - Large Cap,Pharmaceutical Products - Small Cap,Precious Metals,Precious Metals - Large Cap,Precious Metals - Small Cap,Printing and Publishing,Real Estate,Real Estate - Large Cap,Real Estate - Small Cap,Recreation,"Restaurants, Hotels, Motels",Retail,Retail - Large Cap,Retail - Small Cap,Rubber and Plastic Products,Steel Works Etc,Trading,Trading - Large Cap,Trading - Small Cap,Transportation,Transportation - Large Cap,Transportation - Small Cap,Utilities,Utilities - Large Cap,Utilities - Small Cap,Wholesale,Wholesale - Large Cap,Wholesale - Small Cap
2012-02-01,0.06273125036081778,0.06757827018602347,0.11168407129436629,0.1955486488630676,0.09933563551000593,0.10163716148138277,0.0019574141001173447,0.011275551893840488,0.06467536445314963,0.06163130368052189,0.11328540012955247,0.023895723733876592,0.12357195094267467,0.11474822157575496,0.10977000502367755,0.002953275579764899,0.00024997068508123346,0.05280368523662084,0.12263441681282773,0.11904452677515014,0.09674091014875268,0.10880442888500969,0.07616085422034936,-0.028960758392074494,0.09430643049435657,0.12022560750231337,0.11496503857453078,0.08352472114963175,0.18353771633844881,0.10634878078187922,0.010681647625607131,0.05261310552328613,0.07221645195024945,0.08010922043889225,0.03342472391239181,0.1474373291592487,0.1556588284465898,0.050134100545741606,0.1658317450679522,0.1557591690530657,0.11561532026607414,0.0463607755183138,0.03147194761257521,0.16209432184565112,0.1914912886590166,0.1921405427039667,0.2116097479975036,0.13256195836287582,0.024967910019707988,0.02298351334176563,0.036852362722025266,0.022457275502605442,0.01914887573034547,0.17378817785722064,0.10510203484877176,0.10025832839359228,0.37362448162053197,0.050710065858581,0.1377794565201624,0.16031127399792014,-0.06893952505525806,0.11144303149620809,0.028542060698509654,0.03815166507704715,0.04278651484657691,0.04379512753929654,0.09772198238465936,0.1137629159533768,0.09395905651693506,0.1041791203891645,-0.0015584531137280912,0.06505703262743266,0.06483244706098162,0.12412463531983872,-0.029334039592923862,-0.03019330742305286,0.04770433199363506,0.07944979586248875,0.06052650454472052,0.16920546283469018
2012-03-01,0.027200907673401525,0.010478899938468459,0.08237913059698569,0.07353123644131956,0.051539522280484265,0.05444870596473897,0.02920783317393788,-0.029865983734162552,0.04931848696352038,0.05055761109885957,0.04165370436513994,0.03917268895312668,0.013637960290379619,0.016190797780171545,0.03142172061627233,0.043296362647094334,0.042658861579369524,0.0246203898642783,-0.009234770505615197,0.029922104822113077,0.025681495108144988,0.037616485742223045,0.08688330617359517,0.05020961957869013,0.0687142218520935,0.10513158922297564,0.1114890481154166,0.03698602517818561,0.06549485031710556,0.09532963117649114,0.0255310641480807,0.04166445323909004,0.03489852679579514,0.04002279791116237,-0.022868689211470995,0.04127597012409845,0.027177627973272618,-0.008667171399797174,0.0014437037530379531,-0.005171227505668045,0.06394408260041803,0.016379079107642892,0.013768909526593862,0.07029759637320848,-0.033288234301516284,-0.03462069403932731,0.07471205094241377,-0.006925626724675574,0.057928623578139556,0.05438654451561574,0.07952956878129443,9.146745815471585e-05,-0.004245023328217172,-0.031594832975368824,-0.004481865244593714,-0.00419914323286795,-0.0769837700492047,-0.03813282938631343,0.028546275420469183,0.034957353608777504,0.020822407971610703,0.04070659991679132,0.018325217688983837,0.01624772563496188,0.00025404927717988593,0.06515313091538315,-0.00919143614551285,-0.02019190834024753,0.018584333922430363,0.026737191674118956,-0.0036247770199843827,-0.0006315366975040605,-0.003020444340643704,0.04779874272898896,0.009235356153633429,0.00674705897550779,0.03474437512669487,0.01635106293808668,0.020828701734000657,0.024949075511264563
2012-04-01,0.02775608610394427,-0.004024374502142932,0.0033246508856836234,-0.0030454332621162586,0.0646883392792131,0.067055868608617,0.01549941181784365,0.025730505797696143,0.0222692534782073,0.022586599132876483,0.20827475805607648,-0.0170071533845688,-0.006270560112578061,-0.007333131752692204,-0.0491134319236144,0.011083544888712603,0.013766393355472563,0.07726219316839651,0.015943176761789846,0.01952830437835282,0.018459920346004847,0.016955842296358985,0.06431800719915415,0.020653672375975603,-0.03573006723725314,0.0691629055191392,0.07335684637678626,0.08884795115740518,0.015940137247931058,0.012004172128847492,0.020876509394410086,0.00042276753808326897,0.02950379702663536,0.03398204436641729,0.01464031635767976,-0.021797957653711703,-0.01785869589690221,-0.007050708252360177,0.03177995269170781,0.034548038715550025,0.051515454024207916,0.041741753816049436,0.04500976667260906,-0.028798809985074503,-0.06785829471330024,-0.06760193769017521,-0.025007568900397584,-0.0046523392245003976,-0.048803977120574535,-0.04356426495912891,-0.05446930176768338,0.027533565282147104,0.028429120507303635,0.06030080608789238,-0.12048038089519895,-0.12076407608945625,-0.06417951867951417,0.03014674172676264,0.034385756154356156,0.0339474243815567,0.03991836445960218,0.03252420575879137,0.038529278392767,0.046508773533428444,0.05323417951449517,-0.00556752094191431,0.017676104612305066,-0.013699359914322258,0.024153506731236177,0.025013211595145433,-0.01795578436828508,0.013731639680006066,0.020993229288024117,-0.017337362795517997,-0.001551844096923916,-0.004278662598551995,-0.02293317751887643,0.004109088721806047,0.00553438973717312,-0.14939346410612434
2012-05-01,-0.010348777089248449,-0.03535748037061198,0.0038901960435160756,-0.06389811114193913,-0.019346614617139348,-0.019777724948151904,0.010123668580960293,0.006141618905898507,-0.009252449431713201,-0.008326781433028325,-0.08679171431284562,0.0021799809769860352,0.00812046659524461,0.004530325962968906,-0.09887114751819474,0.02887878814471124,0.03647935050105918,0.04237687514500272,-0.013384304736162846,0.033018059372739654,-0.009640896744992616,-0.00466087336740563,-0.15439985322267716,-0.02874840474762264,-0.07082626036631065,-0.029345092364608923,-0.026980912674289235,0.046771127345418495,-0.02515170654645949,0.013136086027673322,0.00027019002300215624,-0.0036974511888689487,0.007408828184606266,0.011110828678616161,-0.013086373512973717,-0.013900513312176297,-0.017135218411040747,-0.04001135931137709,-0.028007891851235863,-0.03189082711079762,0.0039991699534421225,0.008520600795915656,0.017017096513452717,0.04857646826710021,0.0235363008101988,0.025747209722600122,-0.09517558477358573,-0.015858621122182708,-0.007675238349915967,-0.00783280543004235,-0.09634413922035659,0.008041120995425215,0.00989458443034573,-0.16510740893089565,-0.06367584444554186,-0.0596773308510789,-0.1334632949417257,-0.05671930126441667,0.024824637303308666,0.028253061298492844,-0.04119857434143706,0.0009663674869949874,0.010922231605584259,0.022589293439246975,0.022833502390289372,-0.02511761773818075,0.011846867479305273,-0.0359713491828655,-0.0046792255833108054,-0.01579352465952394,-0.03641973065912559,0.025843732226801332,0.034713408040409836,-0.06459265375781705,0.019767969645103245,0.015971287370134424,-0.017035077216001532,-0.012080444608335947,-0.015159274437277532,-0.02528800411820252
2012-06-01,-0.09013574864886612,-0.06763101635117393,-0.1054703410130783,-0.1234310662936262,-0.14078206725537623,-0.1453497290028048,-0.04835183355777222,-0.026616293991116056,-0.10646921821855997,-0.1056641818647813,0.7485878848303779,-0.06441482467759459,-0.14241815846938288,-0.11222380498742966,-0.0606593361760796,-0.01973068819554133,-0.004218713789713505,-0.1262192531107517,-0.20035874687772762,-0.11412074824466964,-0.09256045023886082,-0.10465065356855825,-0.20922619373498236,-0.05958837789114529,-0.14710962567450903,-0.08502232902407897,-0.0808923746911071,-0.0788492893870978,-0.19548348559890422,-0.12441563678569696,-0.06260549597207075,-0.06033568950271076,-0.12143163110491152,-0.13220583250708956,-0.05660514616901563,-0.13296967402028867,-0.12717701577205182,-0.09145211652234214,-0.10074616087795556,-0.09802301267973472,-0.037184340127160286,-0.0673365017653832,-0.060946655170494884,-0.1426759533977266,-0.18247371931407633,-0.1834947314174283,-0.10796892619536477,-0.12781590316064648,-0.138360147911122,-0.13546660561203613,-0.19424248392943608,-0.05207587699959044,-0.048171479965936334,-0.05456359325402204,-0.0428706071408762,-0.037038751355458546,-0.337190097774958,-0.0407172577917131,-0.10350077655253705,-0.10921578347577664,-0.11051528592076033,-0.08431310670881516,-0.09537845363976076,-0.04473594681974004,-0.028848807459227747,-0.09572490388168926,-0.10217003358114718,-0.17634593663637493,-0.10846562072788685,-0.1123551357854334,-0.18145031854564134,-0.07905670643652427,-0.07936905041354295,-0.0532312147520624,-0.03298745675224472,-0.04088848045320896,-0.06687412680192366,-0.07678941677599155,-0.06587451814198572,-0.06296081403010693
2012-07-01,0.10133211747729255,0.032473498504044226,-0.06425733453002483,0.013915760498389183,0.08856738194855855,0.08909836496671432,0.041207655703476447,0.05056684095542006,0.06319144906912855,0.06422547450063368,0.024422268251443186,0.07502885205068832,0.09118417916667457,0.09964731916177608,-0.009544342750919968,0.07255011615473704,0.07210502817666108,0.03571795100498232,0.04914380577230965,0.14056980879710917,0.0830273590776647,0.07472586152087612,0.047902112012220666,0.021567890103232328,0.02961928051547782,0.04367909376654197,0.041784376208322066,0.044213963751575186,0.04047218394271025,0.10164798818397389,0.0448196317140761,0.10253052651155471,0.06738085786981324,0.07493484256335035,0.06456279550838882,0.02745887979794695,0.022410579671604737,0.043923519665732116,0.034402256670432334,0.03755580807826832,-0.004520801526376975,0.07397244997399952,0.07578109947167158,0.10727555258588119,0.062368032616927395,0.0660934523074482,-0.10155983724449685,0.05340505488501898,0.0780749764662277,0.08424439949956933,-0.02104278017464996,0.07951639991811714,0.07973784776251333,0.10151425187036073,-0.05204995001631981,-0.05212846988161043,0.004303263065267059,0.11246712666481379,0.05785943793220982,0.0607205817317338,-0.10812779343791837,0.029899586323577837,0.017186510541537248,0.05849485139740468,0.07643045252996583,0.08970900993881886,0.022732866144786118,0.04962500540148433,0.07603792024284584,0.0784936360121705,0.028880968868078435,0.06792212289955064,0.0750243597306422,0.047150308573146074,0.033024874923010684,0.02742787288682735,0.03223871462138492,0.03880339693216642,0.03686541693781603,0.2323885578622485
2012-08-01,-0.010823593234613543,0.01886894937254621,-0.015280454889446522,-0.01872788203965565,-0.005441582542879363,-0.005357196137896031,0.02186459502289492,0.015248770081020862,0.0005934089966970031,0.0035245777793888587,0.06949581822387484,0.05102360889832173,-0.0029359353328867826,-0.001835017562549104,-0.087779184587777,0.03675005233345819,0.03586371071588097,-0.052683020680995084,-0.04787934863685031,-0.034658252882212005,-0.020880357886732565,-0.0035891796634183034,-0.10724860735142487,0.022646168240390594,-0.004969148969113843,0.022791268227148886,0.02553228436110695,-0.0867906675506454,-0.11167225354263724,-0.07710978153884405,0.0015178352337319632,-0.03984443153582646,-0.039923683984030275,-0.038826058261054314,-0.008173756927675364,-0.011599651423555107,-0.028800973534958748,0.02661771031148554,-0.006963986284964899,-0.004175582831058487,0.03870012850432384,-0.0021929619049265874,-0.01217325367982777,-0.0416347976792915,-0.004863405336325905,-0.004004569809314137,-0.06644336873951001,-0.07511332961895685,0.03969806599931,0.037710182388510184,0.07096828726043727,0.04544804333372781,0.04576544767789447,-0.04129519761641187,-0.06280011678209423,-0.0629577379249621,-0.02910576587497357,0.005805376027545505,-0.01213344903164511,-0.013956032572644427,-0.2841434755251647,0.05807216991070618,-0.04693343231315135,0.02299628898220172,0.022698062928254662,0.036085547677560954,-0.02461850665824315,-0.040237754888206266,-0.014242601842805038,-0.024718769258223923,-0.01561527106039762,-0.015255685178710333,-0.012270386231765398,-0.08468570310073588,0.10793702140628131,0.16798122800932935,0.04989522352606973,0.00701105789742891,0.01041861098993291,0.031842779490084135
2012-09-01,0.014720747721546665,-0.026429763023194944,0.09119732561324344,0.04509866062551793,0.04585195783642465,0.04612530660200465,0.012113152108546287,-0.010143105705387906,0.04059032590642358,0.03844697796553397,0.10609654146213553,0.002065616617246592,0.016031421685658586,0.00768632205254304,0.3590826594067635,-0.00707448561785684,-0.011985395373926955,0.05615601852698516,0.08106680730244008,0.09194575907764078,0.07125980728797347,0.06349247218218951,0.04788575173009209,0.03891717550310291,0.02116775923179764,0.06186667933910461,0.05966659532400765,-0.053001196571173755,0.09145234051327152,0.03566001918580501,0.028788690246955826,0.027239171374677715,0.061640701797657994,0.06965649078634098,0.04328908546055549,0.05113340132239167,0.05002292000538223,-0.0686980443846236,0.03666077404861446,0.03516612506977212,-0.0012034001715591908,0.01804898273271229,0.018343170442188732,0.052015502945346716,0.021401304147642963,0.02103160739627861,-0.011802309962369712,0.0709101765220494,0.014418951750768088,0.013092298133992512,0.1064189361155111,-0.0033861449215675365,-0.004950915822421462,0.14104549883903575,0.16705990143504054,0.16837801902113986,0.2080449784308698,0.06593802636512046,0.028163879125161217,0.020621684713404486,-0.0027903632451139315,0.02937091701047392,0.022986400775452834,0.04144107203043435,0.03441451118680388,-0.006732885707971453,-0.020547349276523245,0.007166236147914454,0.022301540457528593,0.026148571505716197,-0.023332668320763784,-0.0008309929451357858,-0.0021779631266168734,-0.004045489656925929,-0.02263274229905546,-0.017115572987697242,0.03606124558841382,0.0100399920191246,0.000180775907483469,0.00683365210385017
2012-10-01,0.05333334567009111,-0.051058722565479345,-0.02909158953344793,-0.00016620358183877916,0.04471067914709977,0.04583778665637403,0.01405498841687629,-0.021558009922922523,0.03701809558508672,0.037444841566069934,0.05616271744576475,0.03472191866233028,0.045956134219860445,0.058073148826815364,-0.03642335333912161,0.03896048420393673,0.04209273846670197,0.018999995831704832,-0.009676414011598338,0.0692192383123633,0.050140790279798786,0.043851857643144844,0.004114420115694743,0.02854817052327316,0.018995368355352277,-0.02113316450502515,-0.019333115658688813,0.016832020231829406,0.07191325646275942,0.12078191788970341,0.02576998190718519,0.07097835403061815,0.022750120228477454,0.02342063447206915,0.06874484927019106,0.010232684359398642,0.005209025952137358,-0.057533135580509154,0.015307782209437805,0.006076775781497255,-0.06196914376065271,0.05128326045491932,0.053286541877602886,-0.012720330339328869,0.05571670697183612,0.05581903211702326,0.0697517950116873,0.041061363382626864,0.03704071823514713,0.03602990350140652,0.002883519566939399,0.051440885648909015,0.04898925275685865,0.06057219216003159,0.127295205450558,0.13078890361268014,0.004473712708467714,0.0062378147868952264,0.034353183772567096,0.0320675751360477,0.05505657246680797,0.011679599593686406,0.03691904877274894,0.017351362112790453,0.0216841292827647,0.012611242206795518,0.06137714761864166,0.07939925425401646,0.012448972924015256,0.01783645359566583,0.01729890147879969,-0.009290928584687814,-0.014829903645680076,-0.010350727468539397,0.01878656716076909,0.02412726746145802,0.04620021674963492,-0.004347260862959805,0.012008408223019146,-0.009049270855545459
2012-11-01,-0.034044894117177066,0.045421653340686305,0.026267481616546542,0.03144802267813495,0.01907247757591857,0.018931131981574624,0.03870205991739469,-0.01002979175767749,-0.02470526129236886,-0.024799357304555444,-0.03596914361231201,0.004156567838135358,-0.0018809919143034965,-0.004986878631716863,-0.016256656459114335,-0.021609654390713377,-0.02526250055727101,-0.042862345280009845,-0.08941760246198577,0.0920590091961583,0.05259791621457237,0.04753336858259989,-0.04293352407169004,0.012334243476829002,0.03667339395856956,-0.061811777552055754,-0.06496048054909581,-0.06571449090113364,0.03816302272231638,-0.010897232256351228,-0.06285752974500515,0.035419175705310155,0.032590037460204065,0.03456189237635105,0.02443540036648042,0.019455925504178746,0.034926555572015745,0.004119066624471018,-3.533204261403026e-05,0.003896806366827457,-0.06134051966195745,-0.02821599952264959,-0.036092541121354176,-0.09050682887082934,0.03666322807340603,0.039536658164081376,-0.1166262119951958,0.02091722671298784,-0.01725498707033531,-0.017437847658365185,0.05490762518204393,0.004322429985571496,0.006483748294081569,0.0497036613566383,-0.04214775101882711,-0.042549166782600255,-0.13021355409031704,-0.010670715652450176,-0.007790982220940994,-0.010958688009526587,0.02139582747647607,0.017623608817714544,-0.04000193663349558,-0.00779159558065457,-0.01259515420059171,0.058980255597000056,0.027539930037672897,-0.018974130999442295,0.027993012111935087,0.04027817206030571,-0.011289545656545627,0.032490665528033195,0.02857764064371756,0.03520046859835597,0.01064974334145506,0.011039934070928428,0.021464564260306823,-0.014595291057525685,-0.026212204674362298,0.03120651935700091
2012-12-01,-0.0014800366492476737,-0.004281907168667031,0.01674762677779289,0.05947134725577074,-0.022663410884303035,-0.02233616956417979,-0.010339563369156929,0.025087961094327003,-0.01727708443804768,-0.020876414261853066,0.0050666562180928885,0.015051061278628887,-0.0009381313080531826,0.0012882274314444794,-0.06477630928910076,-0.019093844201952266,-0.018659372773562322,0.006127734235621808,0.022411965099315603,-0.03771833368989577,0.017499943569070187,0.002315144028453422,-0.08564675338731939,0.007965773878790283,-0.017046144195134928,-0.01490506742129492,-0.015726394777948675,-0.03386677877751895,-0.0022320528552994914,-0.004025053763683555,0.02578065209743699,-1.4853236850062498e-05,-0.01572932202909189,-0.02294245629123881,0.04623109537007709,-0.005838777677891933,-0.004808823462446876,-0.029208925917379606,0.02347909529782106,0.013324415082536957,-0.021477569423684638,0.0003613112213372764,-0.004434615750410797,-0.07762173520628293,-0.01756415091446329,-0.01765781101555373,-0.07026620714073305,0.019717876582343717,-0.033586068848216695,-0.03484295325645542,-0.08298275369250822,0.0007890000524879208,0.0033194176400553155,-0.047706116511060534,-0.08152674642037425,-0.08218119221457092,-0.10378316539990483,-0.08724457390512508,0.030193588568599883,0.03077309271596747,0.0358320167582999,0.025537150559651226,0.011257954595004597,0.016630802253462522,0.02449989066834397,-0.06138095236099727,-0.029251400891562664,-0.010298500787328644,-0.013646159666553864,-0.01459263599585515,-0.018510537078578092,0.0025910274591185124,0.003163941643260973,-0.0022275435391940286,-0.030335878741437484,-0.03027224779305435,0.0017938050712831685,-0.002894887509937409,-0.006168023667928782,-0.08194208841359661
2013-01-01,0.00888919412355189,0.02017282098126814,-0.14710971922342206,0.0924530081058825,0.05027746687054171,0.05209653938088748,0.006076188549141287,-0.017269534634673685,0.017936664218550877,0.01663192183047208,0.06342803295817138,0.021739510657929593,0.0512883158268169,0.05144889222474215,0.06968281970561165,-3.808012788840932e-05,-0.0034515808851817683,0.09052737249421283,0.057756252681195004,0.057523457451717,0.027187543974381837,0.019596986597609778,0.20265135085779717,-0.021361885918884507,0.054514861287069234,-0.03985020566558553,-0.04458394410340119,0.06695334434331478,0.011518021111679738,-0.022543224379723364,-0.005322448699109535,0.03317381226114712,0.011018449739051561,0.017648916206177173,0.06691946229062844,0.04061844279174994,0.040523082510601924,1.3378717968096303,0.03777813195119405,0.03811646990839882,0.002107543383533762,-0.0020424502874020934,-0.001205193609513545,0.047379569769417214,0.05988747691122256,0.06017322012186484,-0.01641367698491198,0.02595396464463349,0.001650993189838384,0.00010231395984570534,-0.04284961618286347,-0.005132749362563406,-0.005025243378980616,-0.14947928520191556,-0.01759370068112039,-0.01785714970180005,0.14093285355219531,0.5869068461734143,0.046026716636235726,0.047046211826590405,0.059565447923039395,-0.03316900222632988,0.014527547468272924,-0.0279532449137644,-0.02879066649380466,-0.0033268898868599843,0.02083268754876859,0.09158691402875317,0.032967476187185096,0.04026324255659941,0.011184163702395378,0.01401890393525064,0.014715259522580694,0.006593087657196607,0.014267823184613943,0.022234948149433442,0.018463308477780205,0.023327938952830855,0.023422421227995916,0.04367961502881397
2013-02-01,0.07283392072851032,0.06396074762123265,0.014633655907674526,0.052109119722620216,0.052074981740740794,0.05263640064967182,0.027749750372411956,0.06007682804934724,0.07365411684934961,0.07388176386060687,0.1654788309596321,0.07513265408234572,0.05467843231089003,0.04537474632302263,0.013563579500898183,0.05289012214639878,0.049254598292499174,0.05097696051814598,0.10823330491510437,0.10650987218690822,0.0885617208843192,0.09527590940252129,-0.022982703082974846,0.09429157613130906,0.12186443071898403,-0.051615931565062875,-0.059795984311863636,0.07186369952031728,0.19320921492754978,0.07833360788411277,0.0770842529559286,0.0768555942872268,0.0802635309363819,0.07520428339261968,-0.02067869440316198,0.0816183931952713,0.083154329894003,0.08017082835168444,0.09508759509055772,0.10512783527956021,0.08738895254401208,-0.08731710604563485,-0.11729660419098209,0.01905052972529304,0.03183981941235635,0.03179561905401119,0.035541611809076334,0.09844672322599508,0.0785752964609625,0.07878382308049095,0.06649449082733278,0.039314476478274164,0.03372639966306129,2.6141752769226603,-0.08135282208702177,-0.08356249682672408,-0.13276458998674084,0.060863412602552236,0.06735262330477816,0.07457493621677547,-0.0065118884176539465,0.044012459811019373,0.06229084424835319,0.058647899742459146,0.059058340032827096,0.08978428034630216,0.09178984926800976,0.023287520068112036,0.0803068274005793,0.08898839804998847,0.09342387219857774,0.08703632870594182,0.08843101627744868,0.13607869122744432,0.037461492597566405,0.029145685116493413,0.02776936350654629,0.08003051535715082,0.07949176479570452,0.037780788501034154
2013-03-01,0.022705881841620125,0.0021974110355581673,0.01815835171877634,-0.00804049249277382,-0.005018100582814621,-0.006172768389207649,-0.0036705110033634527,0.04291386922285401,0.00010249218558894372,-0.00012679597001158272,-0.055028849759202074,0.05424654875082812,-0.021901349434191378,-0.01982574099727278,-0.0732175107889732,0.011171989291499922,0.023171708632149124,0.003118922141169802,0.0191006715046968,-0.035536908554740725,0.004126392547667868,-0.0037708852059393544,0.07413662932119064,0.01684538121285681,0.025119342371461354,-0.024709525916266767,-0.024641147508232715,0.05767195657298716,-0.03086001512434149,0.01525700458632483,0.019736590969680765,0.004790098122513352,-0.007756277530788344,-0.01261995038297024,-0.10807837749660441,-0.02896299075648997,-0.029863149118254835,-0.046743260115660185,-0.010242030422644191,-0.012779615394880905,0.06280591227040551,-0.012609224887463142,-0.015325985963928753,-0.2789814938131674,-0.07510098417843315,-0.07419419183988281,-0.007875222052930553,0.030895070583358383,-0.019031480844919343,-0.018484368732472386,-0.11193185011926912,0.015406336802996884,0.015352993248378743,-0.01657916143810959,-0.11492411256986301,-0.11426789482169711,-0.1168655452056549,0.010828316509640282,0.037824747552432876,0.04148117537939838,-0.05820121317547755,0.055147896590355336,-0.006972542190762644,0.006251656091212886,0.008393095449256868,-0.018069608069614156,0.0724462922939017,-0.06022462316230151,-0.0045426301567990405,-0.011033072488790183,-0.019397641321727638,0.01641269888863598,0.022996450318021562,0.04001526277101071,0.005474672845305447,-0.0030563088541249845,0.008077286424337025,0.016088771918653693,0.0297505785793961,-0.019275212376560824
2013-04-01,0.01900832577410671,0.05208390953119496,0.012585140501693574,-0.002509999326919481,0.01847533769005046,0.018648238746563142,0.03160158354261137,0.054849398582110555,0.020358681096856623,0.011976301318341532,7.59895488174447,0.04375468582835271,0.0032000877081424842,0.005417000093120584,-0.005702777215489277,0.036459163231729035,0.039767689808610174,0.0244316370429411,0.04079920099244685,0.040037469325818704,0.020788399807963834,0.011587017731076985,0.004306132099254156,0.021108952299201,0.006439568370773215,0.005089983471630591,0.0033246561432002364,0.2508810547079369,0.05589552344000609,0.03049039873227815,0.05021077811993227,0.05234451535647646,0.04326698092454833,0.04430431757251348,0.010458273696707395,-0.0021196210351090913,-0.011673547950426832,0.049156899746598655,-0.0232163520541734,-0.00678649355030274,0.1673154472538035,0.024876463875876276,0.020253323765233703,-0.047566043358249856,-0.044361781831166985,-0.04400792485371598,-0.13847530099102323,0.0894419999343801,0.011458607028932623,0.013192521825307868,0.030610308671672873,0.06976363828855538,0.07004844125858102,-0.12388734240927156,0.0020049216250497925,0.0010467723501327276,-0.0558117782692735,0.013695566330171577,0.004061644255350379,0.001173556302954317,0.004106180073885059,0.0750872989533334,0.04748911647429239,0.027085900659148964,0.027064421284326914,-0.015568356478174247,0.0569669047251161,-0.004579060841569838,0.015668726787799514,0.00934412288178127,0.03567229183061254,0.016556558792922088,0.00980806609005639,0.08706577509632497,0.04599124118659259,0.050363869908446955,0.01602515110994502,0.015939150233677295,0.01212417784446447,0.014334827570864928
2013-05-01,-0.011644865576575469,0.04967932991230545,0.08729124964161321,0.06380128198863239,0.013266360413894658,0.014958783579731858,-0.042688935328415355,0.031156954276255613,0.0054856291454014935,0.009125388104380123,-0.1284104483045851,0.018912101493959194,0.023852009657606824,0.030120575071016904,-0.09213528566695181,0.020523460266128564,0.016152865033269067,-0.02694218047451598,-0.03125947263409543,-0.029022437612635316,-0.026917910451423416,-0.021830867217030522,-0.12742946285239437,0.002625198164421664,-0.034006314396759954,0.020687421821779017,0.023802490179274514,-0.003811946894170923,0.05150023039873761,-0.012036759577552264,-0.0008316040269996148,0.027451399589721943,0.02943053467194961,0.02156363229325226,-0.04358330615126698,-0.015470081163711562,0.00015701801203852435,-0.06146456581606345,-0.007829662204273755,-0.002791377589887608,5.109888936723082,-0.0149473080119822,-0.004814785121405159,-0.0061938915162092325,-0.06084006676727507,-0.05969668483148522,-0.1819506359161532,-0.013037741009664707,-0.01682333687347956,-0.014458859100113056,-0.1460062058444655,0.03147733438206902,0.03282256888835153,-0.07324493595361384,-0.24526908153808194,-0.251685210143585,-0.26282384333087144,-0.05194484714302336,0.004477035633294868,0.010926911659291421,0.10933415209527297,0.03935402828568644,0.02173548012691595,0.020626181339051093,0.013390889695245184,0.010778974182023851,-0.03529639777960702,-0.015084564653099593,0.03695803748761375,0.04018651897911678,-0.00457767111667845,-0.0032347097834618745,0.00048064953179952953,-0.07977712335874412,0.045531620757423195,0.04445882834145429,0.01640162030542979,-0.009999570816721329,0.00018269551994600994,-0.15492385330115854
2013-06-01,0.06122577300731226,-0.0014095798143080786,0.021794521736433807,0.07059490797090892,0.05229048953244168,0.05159249970422659,0.03815729851149405,-0.0001161018327495108,0.0443677629291966,0.04350646192249969,0.0023038062862307676,-0.017276322031479604,0.04286583039186829,0.03330845779949248,0.05137683779314722,-0.041262195285954574,-0.04785515842348244,-0.006209709764208798,0.13716787834364477,0.0388232388671419,0.042701014926035376,0.05921978541365254,-0.046009857032031316,-0.07343391794862818,0.12657791324947668,0.03533232033545345,0.030030269022890178,0.10322462776386432,0.01792589018128128,0.08890737829168069,-0.04963420098606073,0.017860734898961853,0.05199972032427319,0.060327780201640396,0.028346690904293214,0.07956397136028324,0.06573382822865988,0.010426465806729061,0.05966298649446222,0.06322648770895721,0.12725996244696944,0.04465761020356196,0.04718476199536435,0.1487448784411351,-0.008665071811109468,-0.009939591770921713,-0.08537381817306991,0.09426364607468223,0.02928545005702842,0.02759469982724666,-0.10464878463572491,0.017298242241915906,0.010916423392775725,0.06278633708897328,0.03648563810565258,0.04223492372005948,0.0416205957903735,0.08883962794498594,-0.019235579710823184,-0.025643202641280192,-0.025249224293930075,-0.012509668284852204,-0.005115691966387014,0.02851395772790874,0.02207107294731351,0.06321410093021369,0.056367004438433975,0.03611198274958761,0.004060827843934295,0.018137855595927385,0.03151935025502412,0.044229781741446206,0.048827050406399716,0.15167908491327756,-0.07148345302713979,-0.07127578753592262,0.006717312084729154,0.045141881842246684,0.04170943476509386,-0.12003667579744966
