,,Aircraft,Aircraft - Small Cap,Almost Nothing,Apparel,Apparel - Small Cap,Automobiles and Trucks,Automobiles and Trucks - Large Cap,Automobiles and Trucks - Small Cap,Banking,Banking - Large Cap,Banking - Small Cap,Business Services,Business Services - Large Cap,Business Services - Small Cap,Chemicals,Chemicals - Large Cap,Chemicals - Small Cap,Communication,Communication - Large Cap,Communication - Small Cap,Computers,Computers - Large Cap,Computers - Small Cap,Construction,Construction - Large Cap,Construction - Small Cap,Construction Materials,Construction Materials - Large Cap,Construction Materials - Small Cap,Consumer Goods,Consumer Goods - Large Cap,Consumer Goods - Small Cap,Electrical Equipment,Electrical Equipment - Small Cap,Electronic Equipment,Electronic Equipment - Large Cap,Electronic Equipment - Small Cap,Entertainment,Entertainment - Small Cap,Food Products,Food Products - Large Cap,Food Products - Small Cap,Healthcare,Healthcare - Small Cap,Insurance,Insurance - Large Cap,Insurance - Small Cap,Machinery,Machinery - Large Cap,Machinery - Small Cap,Measuring and Control Equipment,Measuring and Control Equipment - Large Cap,Measuring and Control Equipment - Small Cap,Medical Equipment,Medical Equipment - Large Cap,Medical Equipment - Small Cap,Non-Metallic and Industrial Metal Mining,Non-Metallic and Industrial Metal Mining - Small Cap,Personal Services,Personal Services - Large Cap,Personal Services - Small Cap,Petroleum and Natural Gas,Petroleum and Natural Gas - Large Cap,Petroleum and Natural Gas - Small Cap,Pharmaceutical Products,Pharmaceutical Products - Large Cap,Pharmaceutical Products - Small Cap,Precious Metals,Precious Metals - Large Cap,Precious Metals - Small Cap,Real Estate,Real Estate - Small Cap,Recreation,Recreation - Small Cap,"Restaurants, Hotels, Motels","Restaurants, Hotels, Motels - Large Cap","Restaurants, Hotels, Motels - Small Cap",Retail,Retail - Large Cap,Retail - Small Cap,Steel Works Etc,Steel Works Etc - Large Cap,Steel Works Etc - Small Cap,Trading,Trading - Large Cap,Trading - Small Cap,Transportation,Transportation - Large Cap,Transportation - Small Cap,Utilities,Utilities - Large Cap,Utilities - Small Cap,Wholesale,Wholesale - Large Cap,Wholesale - Small Cap
Pvalue,RMW,0.8831281980889266,0.723589777590349,0.10792093630382008,0.00011540436037980137,0.00020362628338931198,0.5610538341313324,0.6010373199545678,0.2721023867582771,8.189025069336993e-07,3.8368241256195593e-07,0.493233487827484,0.18458447418688498,0.2783677820342812,4.3266487418454514e-06,0.03958099173112321,0.056566170244807826,0.0019604965144935757,0.10041066636462775,0.7936072686092066,0.9797489100288801,0.9470078319977818,0.6818348999152521,0.25312107048235993,0.06217790579093581,0.013679142484451436,0.1497421088380299,0.015446773733901747,0.01976602991955747,0.03982147471478658,3.913593782799621e-08,8.457514167458729e-08,1.538427593012662e-05,0.6640493698548346,0.09239948161375354,0.02651212656836827,0.02122235457938887,0.0050049625209788355,0.02057151531225347,0.1335411847693568,0.0018093754066253259,0.0005606787359985015,0.3326313074491425,0.08570410294879124,0.0433784843712507,0.9223250032416692,0.9600887807270921,0.1520115022256593,0.7814618305970711,0.695367115652437,0.3400991910122688,0.5471942795770046,0.6563618946822443,0.16598968017366655,0.22573130764885635,0.29733182239149764,0.05936834785865751,0.259132015517339,0.41493681502101454,0.4997363406452535,0.2820565643340903,0.42083496884759863,0.6887465732292812,0.6799800001037579,0.5372877753459642,0.368187678973805,0.9643710838168806,3.634382265778862e-06,0.5295215359794785,0.8761164166368685,0.6251693546806039,0.8509077767874558,0.23472220550778436,0.0037469581093284086,0.07001988245808309,1.651753771554966e-05,0.002706819846666713,0.10782113539343056,0.11212820167605275,0.13182693014912328,2.733124430751646e-05,0.3225216367323467,0.5549958178983085,0.7474554095045881,0.8658378793849356,0.7716397908216084,0.05394214403932445,0.17009375952972208,0.1895092316780837,0.3387128451846725,0.027653966359402017,0.02537243284788491,0.10162871002592591,0.0032573679475835257,0.005441280183320788,0.0025500519317299074
Pvalue,SMB,0.47398777378839063,0.018824171472305314,0.28510711059966193,0.0033574412100033655,5.624877005728325e-12,0.004122108391555944,0.014190063978421848,1.945462894025494e-11,0.23980738816570962,0.04113545603790628,2.67754859449277e-25,4.6317345546263654e-06,2.578652941835544e-07,1.771285385543658e-26,0.10576662219836114,0.35334223427479283,8.694374324187502e-19,0.9807439919119515,0.4335307517509793,0.0008964008967298389,0.6206478791448027,0.40035600805856164,4.866066326536064e-06,0.00016002939691772079,0.0013653853760423231,6.57267358550529e-12,3.54402952447629e-09,2.0797746605313615e-06,5.107834086264308e-14,0.25363144044761643,0.074637064141347,1.1229778778855632e-18,1.2921165408356193e-06,5.264318012289688e-12,0.6220576946845906,0.5224230547452651,2.388029353306182e-16,0.3176964995756461,2.0147429639171377e-06,0.42882540780567,0.13597246190509027,0.0022941046510343366,0.008325920067320216,1.0543328997432443e-09,0.5130658868534718,0.7288660492864021,0.0005651622370381871,0.0028587990972976456,0.016906662187930615,7.43576093551568e-19,0.005397844383051514,0.0284756761589992,1.147680323497892e-06,0.5019507116002757,0.09475914602773525,1.9714989389618986e-10,0.6815392142764556,0.05169766599618323,0.001384860750081476,0.07861037223823568,2.759318296398667e-05,0.1397361036251927,0.17912496465318511,0.0001239163853242727,0.5097181530914607,0.31006971599763633,2.0804239695118062e-10,0.8643849623116797,0.4847435632187854,0.3367783037172518,1.697039914795068e-08,1.1296343699401346e-07,0.00558715769376433,4.4523321583096027e-07,0.31021731244197265,0.713953836438677,7.798070110255372e-10,0.693215950059237,0.43729084316884914,2.8435734946065533e-23,0.005768943975477674,0.09107447967171325,2.076997185694528e-11,0.19270576453238794,0.37289633400885724,1.8616086203403504e-10,0.10755134328670009,0.21354553299683518,2.5084581408481604e-08,0.2786616412978062,0.15967114631960877,0.07783104833333386,5.8722017505098084e-05,0.0021100139827602673,7.519364029309854e-22
Rsquared,Adj Rsquared,0.6332457727183556,0.6503948599046312,0.4605324749487387,0.5290561281868917,0.6027968100909482,0.5572574473896793,0.5132746425454722,0.765536839053431,0.8998479710011072,0.8946970422635498,0.8524161216268181,0.886599460141982,0.8810118482480104,0.8880789747053487,0.7094097811766805,0.6841251872895547,0.8147489034786098,0.6361093447082188,0.5597755049887542,0.5812367574557954,0.6735578923963943,0.6824479105337882,0.7939750617852848,0.6377911566017869,0.60334726742355,0.7274485219317853,0.8322997232088667,0.8130142840805199,0.7998894061752119,0.5795362672608073,0.5589537715026065,0.7102763814617388,0.7775628406082076,0.7551615381190119,0.6899903060974408,0.6835727763106523,0.7783693135308203,0.5686146540448448,0.5735027963772144,0.4540462961403956,0.41561905836379254,0.5174388976434852,0.5456836778702485,0.6275913040030741,0.6994625076203898,0.6715988698434828,0.7427046706312168,0.8074234176662154,0.791220469981435,0.8612676321756961,0.7343665240918777,0.6966482128486451,0.7674493407482539,0.646496969357083,0.6261623694038556,0.6918155127417502,0.415451254260808,0.47060243524552736,0.6999374165092168,0.6335281783121187,0.5992074983672462,0.6188271719527969,0.6178870408230476,0.5665374124838535,0.4186397981596719,0.3530182187451566,0.6473191917266854,0.02270639171428457,0.04199727315028712,0.07228007910456768,0.790814395241602,0.5776514824587007,0.4737891992696539,0.555544341007582,0.541597762560659,0.539642401685198,0.7067349769665021,0.7784276187756014,0.7712851126418889,0.7924519718557743,0.6910095023968903,0.6582067468784524,0.7389906183795099,0.8214859523868622,0.813146365369585,0.8057144888145906,0.8185202007848934,0.8107053368444055,0.6754764992478661,0.413042264324472,0.38950983454502874,0.5349089797927966,0.7978202935766208,0.7625613938736613,0.8557002136635672
Rsquared,Rsquared,0.6426017479041117,0.6630617128066374,0.47678149678763215,0.5410700024678383,0.6129295445274036,0.5685519002623916,0.5271810813298872,0.7715180421388026,0.9024028697000586,0.8973833422058062,0.8561810164832768,0.8894923310567273,0.8840472602824999,0.8909341029016408,0.7168227969629897,0.6921832182260457,0.8194746967572167,0.6453922695881111,0.5813551370971486,0.5919194932349843,0.6818854971822006,0.6959035075450684,0.7992308000050479,0.6470311781170474,0.6142443205163097,0.7344013657600561,0.8365777914943548,0.817784327853976,0.8049942682625789,0.5902623828919091,0.5702049508010094,0.7176672900979189,0.7832372579396308,0.7614074172486289,0.6978987166561796,0.6916448993639519,0.7840231575734014,0.5796193822579865,0.5843828270818772,0.4679736865449773,0.4305267354463488,0.5297491298464574,0.5572733799653953,0.6370915258397303,0.7071292803851756,0.6799764496944144,0.7492683269926654,0.8123360855828936,0.7965464784002759,0.8648067231916222,0.7411428882732074,0.7043867788474041,0.7733817555250841,0.6555149038122594,0.6356990436537572,0.6996773619065015,0.43036321206027717,0.4852266773658166,0.7075920742513286,0.6485475152665401,0.6094317968782859,0.6285509685866542,0.6276348203938882,0.5775951315531429,0.4334704155535578,0.37458427812031814,0.6563161511214127,0.04763735110932832,0.0825906090337496,0.09594640361720619,0.7961507627099285,0.5884256793347542,0.48735133330909586,0.5726387894303674,0.5532916971892136,0.5554080728603623,0.7142162275540913,0.7840799754394892,0.777119676094902,0.797746564410474,0.6988919130500308,0.6715580458285129,0.7456490209718694,0.8260398821729116,0.8179130397224017,0.8106707518550347,0.8231497874995645,0.8155342823330686,0.683755159981339,0.4280156759488477,0.4050835632556147,0.5467735466348171,0.8029779391486457,0.7686185011728026,0.8593813306619456
Stdev,Alpha,0.0029616846929768226,0.0035499771054793216,0.002487392378686719,0.003395217657222256,0.0036794552970038294,0.005106576446402061,0.005885067406851957,0.0030404981039169102,0.0013436515398767643,0.0013847511227162278,0.0017805065979249893,0.0012646862165421125,0.0012952386485409852,0.0016165644842875615,0.00237910544493471,0.002476347290347284,0.002343929249282254,0.0020055235530295292,0.0031633684957229806,0.0027804604993084217,0.002611415583515467,0.003687666683767102,0.002082797595030678,0.003496016543722485,0.0037439931165053823,0.003277307166048973,0.0020763652639914855,0.0021646562972061087,0.002556869658633897,0.001920424016294161,0.0019684794190503326,0.0029995703833211105,0.002426110848431498,0.0029955659505731046,0.0026537994538439256,0.002686976594948576,0.002695711540001305,0.004023410773286665,0.0036588889829635087,0.0020125499564613305,0.002148521047057534,0.0023669743482210245,0.002784317445672988,0.003365128294176194,0.0019755049572500825,0.0021061549407785127,0.0018770311711985223,0.0021213302529735803,0.0021989978277576596,0.0020813892538509003,0.002137977295048593,0.0022783621220561086,0.0022923736362563275,0.002034549252780321,0.002085987542084814,0.002384197632498177,0.005218258379794417,0.005568572186744036,0.002359303016545956,0.003173123150075043,0.003307997189463651,0.0035137547079807916,0.003464584146965212,0.0058805928197416535,0.002317649868620396,0.0027289895109117984,0.0031590027917510898,0.007733179686674645,0.009385743620328174,0.008818208382621791,0.002527394016553672,0.003861115682628785,0.00363728846040314,0.005241841050119063,0.0022992946821970947,0.002748413285591631,0.0029713688226785076,0.0017183341476912585,0.00174472247135015,0.0025173541928678435,0.003348766762642145,0.004505481788564813,0.0035834259707221787,0.001474593118409204,0.0014949619835098998,0.0020138490561158935,0.0017491052911448328,0.0017933250769009994,0.0027458344763702713,0.0021796148238947084,0.0022250460596280283,0.0021992826496034733,0.0015985587283144581,0.001719866241663349,0.0017184258665025646
Stdev,CMA,0.18130457901856967,0.20112382502623932,0.14784608666909213,0.20784403872526372,0.2252441305527408,0.3126077853718085,0.35417298851763496,0.18612927636916704,0.08225392033213175,0.08476990138245015,0.10899674767610454,0.07741992340524606,0.07929024263088298,0.09896075162057136,0.14564099688178725,0.15159382227448462,0.14348762607922785,0.12277154430250162,0.17769642641108205,0.1702106309629431,0.1598622581716903,0.27652833431621265,0.12750200655842792,0.21401461445393652,0.22802954592573166,0.20062594693624283,0.12710824044485938,0.13251312660510842,0.15652313636332127,0.11756203104166442,0.12050382446989001,0.18362381615916987,0.14851851281479403,0.1833786779797725,0.16245685907073307,0.16448785434017626,0.1650225788972133,0.24629995157800721,0.22398512856718633,0.12320167757065072,0.13152537975194617,0.1448983711093936,0.1704467405118708,0.20600206705524102,0.12093390477138363,0.1289318663094826,0.11490566403165188,0.12986084892384617,0.13461540196016797,0.1274157925514745,0.13087992599254014,0.13947382257496457,0.14033156131045774,0.12454840201004756,0.1276972846071389,0.14595272382715294,0.31944458537475856,0.3319377966911105,0.14442875745904177,0.18959036165142407,0.20250468905503183,0.21510048642776305,0.21209042668501707,0.35999051758992484,0.1418788889779877,0.1579589365494352,0.19338374292006372,0.4733997818512793,0.5013111903269462,0.5398216637647246,0.15471873466879596,0.23636478084282264,0.22246711097171656,0.30324696022354913,0.1407552449401279,0.1588157051586756,0.18189740953252978,0.10519075511284832,0.10680616134543156,0.15410412974103427,0.2050004680011911,0.24532937536022864,0.2193655315863424,0.09026973235565587,0.09151664716766301,0.1232812041713494,0.10707446313315173,0.10978145272587402,0.16809093992129517,0.1334288383250109,0.13620998889396085,0.13463283781516394,0.09785849856360149,0.10528454485801786,0.1051963698362898
Stdev,HML,0.11993272465804951,0.13403854009223248,0.09866169932947555,0.1374885400202767,0.14899867635255237,0.2067896114478153,0.2386522514962261,0.12312425518662129,0.05441085290089836,0.056075170835867896,0.07210119566986914,0.0512131707156588,0.05245038425943804,0.06546239835921627,0.09634131510908069,0.10027910075478517,0.09491686334427674,0.08121320431276781,0.12938411459903876,0.11259409358359722,0.10574865950051733,0.17842510764060124,0.08434239845842254,0.14157036720773433,0.15172866830736512,0.13271378242851997,0.08408192272673434,0.08765724733891006,0.10353983510892932,0.07776711859945303,0.07971311082501122,0.12146689677276394,0.09824478786173028,0.12130473821101118,0.10746498435511767,0.108808484876453,0.10916220442073683,0.1629270724203307,0.1481658483054352,0.08149773686618948,0.08700385418131072,0.09585006920251515,0.11275027971896111,0.13627007834476582,0.07999760834106459,0.08528824867771186,0.07600993554910143,0.08590276937378963,0.08904789953687764,0.0842853680137775,0.08657688742500821,0.09226173795740486,0.09282913092756204,0.08238859319345247,0.08447157461367792,0.09654752204610022,0.21131214505802257,0.2194720798031905,0.0955394204316557,0.12691824025307655,0.13395656770430237,0.14228866999498765,0.140297519698149,0.23813322233410958,0.09385268600879716,0.10506446477628376,0.12792307463232655,0.31315329153454546,0.3406309213056814,0.35709127323316986,0.10234622591950085,0.1563549709176347,0.14847317128038706,0.21704092871958905,0.09310939705417845,0.10551160043730058,0.12032488121131774,0.0695835369289234,0.07065212588542989,0.10193966562205149,0.13560752197571332,0.1635753744137588,0.1451099913837081,0.05971330130861087,0.06053813370738432,0.08155034360097917,0.0708296071415906,0.07262027695938332,0.11119192093338492,0.08826298935692034,0.09010271655644292,0.0890594333304957,0.06473325950844559,0.06964557871376996,0.0695872510606027
Stdev,Mkt-RF,0.07093426768323524,0.08481312942011905,0.06171407348107729,0.08131766312307273,0.08812533879284562,0.12230581515073613,0.14387801210325768,0.07282189994939449,0.03218132511831013,0.03316568676143748,0.04264428685756998,0.030290054451855942,0.031021804997388727,0.03871776699511152,0.05698111715870015,0.05931012237281504,0.056138624477286035,0.04803358875202957,0.07748259868424334,0.06659383080457747,0.06254509552368062,0.09713852243644726,0.04988435213453051,0.08373186177633742,0.09278792368389063,0.07849363044890553,0.0497302936377421,0.05184492109924295,0.06123868527489414,0.04599539969942026,0.047146357737193605,0.07184165451837628,0.058106927033771044,0.07174574575903395,0.06356021668443747,0.06435483071396683,0.06456403830856254,0.09636329534629573,0.08763276224381154,0.04820187566760289,0.05145847140191728,0.05669056953098665,0.06668620716945953,0.08059700337904639,0.04731462392989859,0.05044377570165625,0.0449561129391347,0.05080723426291843,0.05266742301059506,0.049850621450615175,0.05120594170854329,0.054568249290180816,0.054903834135280175,0.048728773070839164,0.04996075343368636,0.057103078350780025,0.12498066982970335,0.13347163604319148,0.05650683616604859,0.07268559519647623,0.07922867639801141,0.08415670230534161,0.0829790355045897,0.14084400888482088,0.055509216280377596,0.0670463863929112,0.07566016401865262,0.1852146648959398,0.21549174437300586,0.21120180530451158,0.06053272454571459,0.09247622275153217,0.08743926623343196,0.12259361620805771,0.0550695976706675,0.066611425923939,0.07116620886528188,0.04115521638431532,0.041787233836601996,0.06029226426224421,0.08020513409589952,0.10630705647226119,0.08582537419767572,0.03531746077937867,0.03580530829835417,0.04823298994619659,0.0418922052109217,0.04295129773591649,0.06576451511620422,0.05220318750713982,0.05329129504415395,0.052674244678377884,0.038286517471128136,0.041191911027803146,0.04115741310928344
Stdev,RMW,0.15539834009071032,0.1817086667696613,0.13235076303690724,0.1781456309073539,0.1930594593503682,0.26793990096210707,0.310607014943298,0.15953364634597092,0.07050082659113438,0.07265730427656072,0.09342242626104777,0.0663575495569416,0.06796062270973799,0.08482045306969756,0.1248306539586515,0.1299328923570554,0.12298497388742033,0.10522897048853791,0.15001786926335106,0.14588958348771047,0.1370198684308401,0.20129580131413882,0.10928350670826245,0.1834345057434471,0.19857152348145157,0.17195891742935981,0.10894600502593456,0.11357859810344269,0.1341578668796929,0.10076383387810664,0.10328528048530564,0.1573861861996003,0.12729700754990872,0.15717607531118577,0.13924373213627808,0.14098452266298195,0.14144284152629527,0.2111066573543323,0.1919803535727583,0.10559764289742019,0.11273198836946838,0.12419414045765087,0.1460919558281199,0.176566854786171,0.10365390749582905,0.11050905673617245,0.09848702969443848,0.11130529893273847,0.1153804836507261,0.10920961164369403,0.112178762172094,0.11954469452222621,0.12027987273145109,0.10675193664760961,0.10945088187766029,0.12509783888102685,0.273799804654235,0.2857265984770664,0.12379162893729295,0.15407092149029386,0.17356920994540495,0.18436521970112593,0.1817852612128812,0.3085522118894761,0.12160610592650987,0.14297925338105613,0.1657515370708238,0.4057566593034499,0.4626028276770194,0.46268765492928776,0.13261129243737071,0.20259110276038375,0.19260980351704368,0.25938588460648304,0.12064301707745025,0.14359687461252862,0.15590646227010155,0.0901602641583078,0.09154484831208093,0.13208450714544517,0.17570837216384383,0.227014717027222,0.18802084131665758,0.07737127569770232,0.07844002141316814,0.10566580610547885,0.09177481300839903,0.09409500641790353,0.14407277074552652,0.11436346565640107,0.11674722333255383,0.11539542813221192,0.08387569868820184,0.09024065247941788,0.09016507660544838
Stdev,SMB,0.12518487705065398,0.1473672176323381,0.10678259031633375,0.1435095052445894,0.15552369908284713,0.21584544300361488,0.2522531802586851,0.12851617264125947,0.056793639517827954,0.05853084207581533,0.07525868640833816,0.0534559228742045,0.054747317077121195,0.06832915964683209,0.1005603409846248,0.10467057206054542,0.09907350893315599,0.08476973257941509,0.12716899876728815,0.11752486906371995,0.11037965639143203,0.1571684528986344,0.08803596192180935,0.14777008579973655,0.15942313985003906,0.138525649138802,0.08776407930979468,0.09149597628176391,0.10807410208441685,0.0811727341992205,0.08320394626575703,0.12678623437912834,0.10254717154475013,0.12661697449052323,0.11217114338144851,0.11357347913309915,0.11394268893624367,0.17006205426679744,0.15465439942355932,0.08506672552123773,0.09081396941222081,0.10004758219764334,0.11768789497852586,0.14223768410090523,0.08350090263583786,0.08902323327537583,0.07933859973140998,0.08966466536159678,0.09294752859927485,0.08797643397210764,0.09036830471941205,0.0963021089999242,0.09689434951985777,0.08599659466342711,0.08817079502227987,0.10077557823643729,0.22056602961219443,0.2350386013628588,0.09972332934424692,0.1275153580112643,0.13982285907372813,0.14851984485310443,0.1464414971309976,0.24856166859018117,0.09796272862459607,0.11472318541862153,0.13352514432944318,0.32686705326283566,0.38713772152943926,0.3727291884930555,0.10682822177901095,0.16320214408861078,0.15435909403059347,0.22509826013608344,0.09718688919743095,0.11550594651221012,0.1255942071150335,0.07263077312745995,0.07374615825290722,0.10640385719465761,0.14154611274008233,0.18406970114687524,0.15146471892458366,0.062328295333240344,0.06318924919485112,0.0851216360358238,0.07393141185482965,0.07580049955893904,0.11606129178469884,0.0921282452497644,0.09404853868039914,0.0929595674864103,0.06756808999176647,0.07269553187641828,0.07263464991020586
Tstat,Alpha,-0.20362816508174938,1.2848966785995986,1.1147987459032211,-0.9455077676177032,-2.0279266474790947,0.4728976624297092,0.42860118557059457,-3.371482932837714,-0.420194947069218,-0.3803330117979927,-0.3091669870269104,1.1636305887178715,1.4344659128268749,-5.816800909555194,-1.6661396863723863,-1.4379222815311146,-3.357886076291777,-1.378885302834179,-1.707943075800783,-2.3001135388179144,-1.0243548946346712,-1.5881976759718233,-2.2025616861946093,0.03716267769837567,0.4220771048890746,-1.5006483940074076,-0.12159530983311444,0.37330043953417,-2.435777635451146,-1.464609503683276,-1.1767274636117484,-3.381656215763006,0.10190838651070111,-2.0918858006215095,1.9902462763722595,2.0794438024844446,-3.397629760639161,1.263831908883659,-1.5599326273123242,-0.20498990678341417,0.11998514477357664,-1.51805444417091,-0.5400037927033482,-2.321485543938307,0.5801441305945956,0.6914434033587609,-0.7478549772419717,0.08280334616462144,0.38611947429695087,-3.378546383285151,0.2780990210701109,0.712844222218521,-2.0607092974760626,-0.24988037531046886,-0.17973747862056194,-0.6367156243855014,-0.5250992609105675,-1.712456715438454,-0.6038411518959478,0.6002249451733032,-3.8945239761105364,-1.2330655686180316,-1.1358751558982767,-2.3006881443758895,1.0983700894244177,1.4971345950698214,-0.8974968775373351,0.34612598324025057,0.945793576448434,-0.38922059509691226,-0.3029745883783785,-3.2140996299371127,-1.3597623951143145,-2.6920278557584547,0.35238367898036016,-0.12748966915624105,-3.366643968348667,1.3092570210216061,1.4803252674900849,-4.3576698603605815,-1.4088353776597402,0.49125677591991085,-3.2227227472100104,-0.46733268596426186,-0.22968094770535757,-3.5269237284378936,-1.608014068882476,-1.3694408725966911,-2.783323423676282,0.5361845161528394,0.713334759187578,-0.9453872536158058,0.3187944610550472,0.7742726956654363,-3.6290328499506694
Tstat,CMA,-0.1577372577423304,-0.4916660783529597,0.28960480948073214,1.769030807900114,-0.7355449940257601,-1.9731957701526557,-1.9358142386535349,0.5731481791019739,-4.033498117306848,-3.8294603275905024,-4.205158240039129,-4.044953424932545,-4.011402673501539,-1.6201505859237428,0.72308590195194,0.6868389557210489,0.8344442727557886,4.057329501488355,1.9102798002731396,2.0548614832547907,-0.689953640571967,-2.0847526539503383,-0.32846270989242493,-0.9137105310413896,-0.8956972037435048,-1.3899681900881435,-1.7246899413469474,-1.5900291290864401,-1.3456691583878817,4.222249668716321,4.158083629257642,2.3877165124385527,-0.7670668028556302,-1.3562789339156611,-1.1474256712037254,-1.1738495861013678,-0.16358912775175036,-1.8198241492809792,-1.395401734499682,4.717900948033802,4.863447825309589,2.3223130483766115,2.5944955404496066,1.483658751205546,0.25230941380374866,0.420285424458118,-2.1260013518802006,0.17367826731227434,0.14004077229292122,0.5715232446377813,0.21240210708570934,0.34032993662411487,-0.5147716559775006,2.657726069322007,2.771471196928789,0.8341396080070337,1.6503492372015152,0.7348941807852769,-0.3378191784091533,-0.10785333794303353,0.46613312440501253,1.485269204794713,1.54302073073397,0.6643081586641257,2.902703074815331,3.4327999530355897,-1.0246085519001562,1.753051290470121,2.0696332740330994,1.2081312937095758,-3.1678975351793124,-0.3999477672333824,0.4029935883080284,1.402169294488345,0.5177739278469347,0.7699365406615171,-0.2890746839426591,-0.5440275704853401,-0.604171521701724,0.527004416624316,0.2388929003269157,0.5562635415271658,-0.2455558441430388,-0.6549893590299881,-0.5600188656243821,-1.3747184842706306,1.1803986464254197,1.2250877371281206,-0.20458610531095994,2.231063954524713,2.2599091089150574,1.5832387229657567,0.8619374254796175,0.7350794293625533,1.5588872535753502
Tstat,HML,3.9885128479458096,1.5231415928557963,0.37729724957450755,-2.7589320986492774,0.32528288179500014,-1.4410565969310527,-1.4392020444195353,2.4004336535846496,15.295237735629664,14.8601339194935,11.450848771911774,-3.7493385608859837,-3.6213869102737934,-3.590585221417421,3.1930811336781586,3.0871846526170175,3.185069303962261,-0.04932436232517279,1.5013093222978675,0.6331163107287525,0.5438635826660175,1.1292457997603307,-2.563426010922896,1.5829692755716098,0.9827888010207337,2.261231578953685,4.102166247133459,3.9886254448548253,3.2541491954576856,-2.2296666901489894,-2.2275416804925685,-0.5488942501642006,-0.9313173232295159,-0.031214778218619062,-3.1353997111415257,-3.1114738112365004,-1.5005444606578513,-0.6524889511503242,1.8408994095679614,-0.4146841430697796,-0.5622385633283551,0.7210094065871813,-0.5921039210208321,-2.0020599306675093,5.376946617794701,5.006458502442872,6.429208527369555,2.06059827299505,2.0144513175084566,1.5394021133486215,-2.7193868877060634,-2.585107107549105,-3.05107086313388,-3.290706377020991,-3.131235521733412,-3.2340407824808586,1.0444912065952827,0.7262604920237132,1.3424416858466148,-0.07596846986272426,1.6684702576414274,6.1027515039152345,6.107743437060887,4.578053599604137,-2.5012639849707843,-1.8826736632993168,-3.260904861551437,-0.7082115210687078,-0.8429294651254955,-0.560884336323294,4.695223729884658,2.0126220308718756,0.6748989265871959,-1.5750360615172818,-1.0194959937902197,-0.6674156278915467,0.4419604111059796,-5.243178891521345,-5.230885495656736,-0.16838038215935897,3.275996416724178,2.7627202083588394,4.686558491469032,3.3860317650184406,3.140420248653566,5.183290190200165,1.3189822048043403,1.1822350823985361,2.7675144641979714,0.7202705338384152,0.6894430794326478,0.47661158034845963,2.501762019697743,2.251728527426409,3.17878876619637
Tstat,Mkt-RF,15.608392506657324,13.43623329492113,11.404888622732319,12.983536465352621,11.712790877789978,12.567596491579284,10.483223976060144,18.828265475103382,32.67968966914742,32.22179052316274,17.429261065306495,36.006372612339284,35.180095409078305,27.718801299024584,18.88630626236904,18.069580219002212,20.59581969534976,17.130434431303204,11.066942604034013,13.39112100192132,18.731533639564095,15.135863217265754,23.044717923124114,15.104187585477051,13.72056440336967,16.401918263310222,24.815416305081282,23.77203319718179,20.56758736054978,15.141764405155804,14.542356445233915,14.591343540550048,21.645756434763033,17.862422690925843,19.216516211837334,18.950418759644926,18.177150476824064,13.554390746036903,11.921177367431486,11.254730344423322,10.132202311855748,11.67717838413923,12.703937231741781,12.817857644055568,17.66083188518969,16.707110926036606,17.622542183488285,24.804804920159558,23.844810478852345,26.014571764630375,20.36342135028086,18.803034598495756,20.774562678435657,18.048320587958642,17.622328405261428,15.432975587240524,10.404756487687132,10.495785211354162,18.084384213515527,12.935285154560878,12.862119578874617,12.516401276077357,12.537272657998534,10.375591202481523,11.532862016059333,8.964248115798025,11.271721077029913,2.558751089385194,2.728417072949197,3.77548589498305,20.479638147534917,11.44813150797008,10.99506239742751,9.721835944183306,13.897285229969075,12.015523940277337,16.641621841644955,23.973321244348707,23.524087185936125,18.819681869690086,17.253908768718667,12.889165554915262,15.574404277972185,26.50665650229636,25.99612100615535,21.250084575985763,26.861255426897724,26.354431373489238,14.640124692384703,11.037855038872149,10.549564543185088,13.259305539944632,23.49408727872824,21.55844971704715,24.456283005438436
