,,Aircraft,Almost Nothing,Apparel,Apparel - Large Cap,Apparel - Small Cap,Automobiles and Trucks,Automobiles and Trucks - Large Cap,Automobiles and Trucks - Small Cap,Banking,Banking - Large Cap,Banking - Small Cap,Business Services,Business Services - Large Cap,Business Services - Small Cap,Chemicals,Chemicals - Large Cap,Chemicals - Small Cap,Communication,Communication - Large Cap,Communication - Small Cap,Computers,Computers - Large Cap,Computers - Small Cap,Construction,Construction - Large Cap,Construction - Small Cap,Construction Materials,Construction Materials - Large Cap,Construction Materials - Small Cap,Consumer Goods,Consumer Goods - Large Cap,Consumer Goods - Small Cap,Electrical Equipment,Electrical Equipment - Large Cap,Electrical Equipment - Small Cap,Electronic Equipment,Electronic Equipment - Large Cap,Electronic Equipment - Small Cap,Entertainment,Entertainment - Large Cap,Entertainment - Small Cap,Food Products,Food Products - Large Cap,Food Products - Small Cap,Healthcare,Healthcare - Large Cap,Healthcare - Small Cap,Insurance,Insurance - Large Cap,Insurance - Small Cap,Machinery,Machinery - Large Cap,Machinery - Small Cap,Measuring and Control Equipment,Measuring and Control Equipment - Large Cap,Measuring and Control Equipment - Small Cap,Medical Equipment,Medical Equipment - Large Cap,Medical Equipment - Small Cap,Non-Metallic and Industrial Metal Mining,Non-Metallic and Industrial Metal Mining - Large Cap,Non-Metallic and Industrial Metal Mining - Small Cap,Personal Services,Personal Services - Large Cap,Personal Services - Small Cap,Petroleum and Natural Gas,Petroleum and Natural Gas - Large Cap,Petroleum and Natural Gas - Small Cap,Pharmaceutical Products,Pharmaceutical Products - Large Cap,Pharmaceutical Products - Small Cap,Precious Metals,Precious Metals - Large Cap,Precious Metals - Small Cap,Real Estate,Real Estate - Large Cap,Real Estate - Small Cap,Recreation,"Restaurants, Hotels, Motels","Restaurants, Hotels, Motels - Large Cap","Restaurants, Hotels, Motels - Small Cap",Retail,Retail - Large Cap,Retail - Small Cap,Steel Works Etc,Steel Works Etc - Large Cap,Steel Works Etc - Small Cap,Trading,Trading - Large Cap,Trading - Small Cap,Transportation,Transportation - Large Cap,Transportation - Small Cap,Utilities,Utilities - Large Cap,Utilities - Small Cap,Wholesale,Wholesale - Large Cap,Wholesale - Small Cap
Pvalue,RMW,0.9246765407446997,0.11284747226253845,0.0005333932514435274,0.008878440962312592,0.00043632726481251607,0.6743846904271125,0.6686766355558789,0.5289927942365438,3.1030523890151686e-06,3.017646044200382e-06,0.9047272942564444,0.3135896295374968,0.34582391834169546,0.010779713012817231,0.047060255452340514,0.05287261602700477,0.06910895355484926,0.06528526415076752,0.06807115566492893,0.17857700288653247,0.5788734063685006,0.5555462789245474,0.512109421714442,0.025351643524227974,0.027381875851226374,0.06526851617759473,0.007528641240590284,0.006337964608124237,0.6138312992132706,1.51093836432205e-07,1.846492411233534e-07,0.016926425381577785,0.7200204308386675,0.6539120714250753,0.07859308663653915,0.07623386399241203,0.06974840672654685,0.001953266586285169,0.030496436875926385,0.006105123864272768,0.26100804609272926,0.03056650279530234,0.025931531123818134,0.7645593399100048,0.19633559263810693,0.12429195312588158,0.1254060122761692,0.37715456461125474,0.415380254103359,0.014500902643986948,0.2799238757878281,0.2513599377198072,0.4525885627696412,0.7101029663549232,0.7834380943357424,0.006675088684323307,0.11735156224646978,0.12820329868342098,0.001003182643508673,0.4319342783321982,0.2215245543972044,0.04301937144613172,0.6037303280682886,0.6206267510031038,0.5619630629476076,0.22596562803190867,0.22948733896438014,0.19988871433273073,0.13508399530589543,0.16185569364402935,3.7725734341614647e-10,0.4742307519481509,0.5492730345095435,0.939226059646278,0.6266106914453299,0.6644323371972533,0.5444287853865153,0.005921427022723036,1.8896057916444495e-05,1.7968747833286715e-05,0.2035109735321006,0.08240815006211766,0.0908130862187434,4.639062074443503e-05,0.26374578756435346,0.25921450018226294,0.23843785128360256,0.1864115146510483,0.15168526548908343,0.14570762890066982,0.15308834632731477,0.15475795057743985,0.9239827838634587,0.02074440882435249,0.019316103303123687,0.11299366956727104,0.0040749136320397525,0.005032180643635686,0.002204592769735782
Pvalue,SMB,0.6876291633687099,0.26266365313869433,0.013886220319152865,0.055717763753485326,5.542436989201193e-10,0.0009129665632613172,0.0013951171491290767,1.100721184436438e-13,0.04957400990711935,0.03886012058571214,4.192895951591709e-18,0.000440670804216837,0.00015694791039381142,3.379227110293684e-29,0.1673088527244692,0.2994332770581491,1.782288230312863e-17,0.7892513501284394,0.6320752839072561,3.341766332756716e-05,0.5781822212235361,0.7252205406091963,1.5167436578681827e-12,6.0135534053660594e-06,9.934351898666426e-05,2.114033258899058e-17,7.499062591372791e-10,6.457520605889556e-08,9.772612558403527e-17,0.33324520770275146,0.18546371511076967,8.072308950459001e-21,1.9286809822995904e-08,8.817393598791465e-08,6.877583444068826e-12,0.7393891995338734,0.6790455990661635,3.501112015893468e-17,0.29087958873465075,0.7821644029278556,2.2247224993551558e-08,0.13332822990920362,0.05384314355135627,2.8140741955952716e-08,0.0009421992762127887,0.012072123445639595,3.45912601462515e-09,0.6669083386352015,0.5425415039824979,0.00017774258959642525,0.0002844474558907201,0.0008565903530235611,5.663432136381012e-19,0.0005095865965575084,0.0009651810909442328,1.921119013811314e-08,0.7005761639636017,0.6019545092786197,2.371347865114259e-12,0.5586633528154469,0.1543935829751164,0.3199553848605831,0.0011155314496261886,0.006998322590304984,6.867762207120448e-06,0.136268528403903,0.16121356111084917,9.870653759400489e-05,0.26087470743123914,0.2180486073977378,3.977300020214421e-11,0.6069975620243274,0.4518540886325768,0.2620259451496349,4.4973105147050093e-08,4.990557801059826e-06,1.6521107109277505e-05,0.0033185897042370474,0.39553672671895845,0.572176858079767,6.824458493289997e-10,0.9538589598003298,0.864061164272607,4.558356290435679e-25,0.003689898420405858,0.012772520204549003,6.711708016267871e-16,0.6446680316695981,0.9298936208596373,4.33892125363492e-11,0.05024001199578323,0.08272179307255857,3.2502150523927367e-07,0.1972001288977412,0.10295087392249187,0.019267918862735302,1.5506670724625078e-06,1.1549400831320801e-05,3.885576769521689e-25
Rsquared,Adj Rsquared,0.6860345577095263,0.4607419684543952,0.5443906673308063,0.5701967363839029,0.5802726641188036,0.584091589212707,0.5725995807953816,0.7487934893939052,0.8766411633166439,0.8757610634920916,0.792049265889069,0.8857660564278035,0.8832318085732473,0.8632967886201947,0.647805629049564,0.629360002223519,0.800195370224715,0.6690261168843837,0.6623505513571968,0.5412016651436227,0.6900685409955021,0.6793195736417033,0.6843804332249455,0.6749392294732341,0.6412196489191501,0.7575157111754657,0.8344973163349743,0.8198046632930881,0.7874694476170923,0.5700878026603506,0.5567549706923491,0.7233933725265049,0.7804665406804545,0.7673865875677433,0.6690052615390072,0.7130177674501053,0.7090532262345106,0.777310861918894,0.594496751082362,0.6136248695750219,0.5656267276449864,0.45766213789930943,0.43693263768519863,0.5793405782236587,0.5720201884393195,0.5226195911001155,0.5975367306573971,0.7317900789355861,0.7177049626656915,0.7381988407778848,0.8159611935746826,0.8087582426561721,0.8454728861843018,0.7610245354785539,0.7519757830937431,0.6401297337658529,0.6243762614278939,0.6190504968317188,0.5949269791706493,0.4560280051158636,0.4463582784430211,0.39567026583345744,0.6605550730863592,0.6308283216005701,0.5554380692875918,0.5554659704990678,0.5541454934747434,0.5479406009335175,0.4373738953161167,0.4317980521819309,0.6320021863055649,0.03408487738557031,0.015283616169776026,0.11419052415070663,0.7698823672499279,0.7794698996658352,0.4613032631024353,0.4698027783443368,0.5692759329344372,0.5546744769038146,0.634862998703537,0.7493020914272164,0.7436621715783509,0.8002886801297522,0.6753295056715967,0.6584758536637907,0.6976832870422286,0.8313338736392965,0.823126409461038,0.8205457626597523,0.830226178697275,0.8240812222954264,0.6223553557095193,0.45150745040837115,0.43392623298089084,0.5320992841849275,0.7909559165095771,0.7801411887951483,0.8186704148798338
Rsquared,Rsquared,0.6933360796232582,0.4767913146313477,0.554986233206834,0.5869859263689068,0.5903622635390248,0.5937638778356672,0.5825391254280472,0.7546355012684656,0.8795099734720707,0.8786503410852987,0.7968853294730441,0.8884226597666918,0.8859473479087532,0.8664759330708878,0.6559961958158531,0.6379795370555301,0.8048419895218146,0.6767231839335841,0.6702028641163317,0.5518713938612128,0.6972762493444439,0.6867772579756171,0.6917204231499468,0.6824987822761822,0.6495633780140535,0.763154880683013,0.8383462159550911,0.8239952525188302,0.7924120186027412,0.5800857607380169,0.5670629946297363,0.7298260847933303,0.7855719699669556,0.7727962018103539,0.6767028135962395,0.7196917728582424,0.7158194302755685,0.7824896790835708,0.6039270591967256,0.624417470983541,0.5757756358775803,0.47027464632025573,0.45002722750647306,0.5891233554742713,0.5819732073128236,0.534435937855063,0.6070737749546151,0.7380275189603399,0.7242699635339312,0.7442872398295619,0.8202411658171318,0.8132057253850984,0.8490665399939692,0.7665821044209131,0.7577437881380746,0.6484988097247866,0.6331116972086406,0.6279097876030741,0.6043472819806341,0.468678516624797,0.47022214575151156,0.42003840027565675,0.6684491411541182,0.6394943234409323,0.565776718839043,0.5658039711851359,0.5645142029288192,0.5584536102141333,0.4504582233320209,0.4450120509683976,0.6405602749961332,0.05654801977195234,0.038954683088771924,0.13479074451929474,0.7752339401045807,0.7878233125572809,0.4757843581803268,0.48273441789691396,0.5792927717034038,0.5650308844176792,0.6433545568732222,0.7551322753475136,0.749623516425366,0.8049331294290603,0.6828799822838851,0.6664182756716095,0.7047139082738046,0.8352563416941965,0.8272397487758976,0.8247191170165022,0.834174407099664,0.8281723566606489,0.63113778929767,0.4642630910965485,0.44709073919063747,0.5429806961806267,0.7958174068233078,0.7852541844045634,0.8228873819756517
Stdev,Alpha,0.0028418227193670923,0.002458012089836525,0.003289182274011718,0.004619363245875249,0.004245089180207686,0.004960642427308974,0.005054297185954467,0.0038479271580422743,0.001666188822311127,0.001677224516260215,0.0018053908648241464,0.0012814374995726429,0.0012942555399137153,0.0019238437839613008,0.00279733790964228,0.002874935686911228,0.0025231720170572048,0.0018939370210211575,0.0019051726223747445,0.0035667402124510412,0.0024973090823610855,0.002544559386936997,0.0033039619713681697,0.003263473709482821,0.003446758122736127,0.0031203632738058236,0.0021486276201296704,0.002235178089498335,0.0028226629385287205,0.0019516889182959586,0.001979784144449533,0.0034128194089874777,0.002484401663975545,0.0025705755688216723,0.003762617283280214,0.0025636844234527174,0.0025839228704537635,0.0028226637441459913,0.004537924493979749,0.004104930483878723,0.003808753354928406,0.002013833828025396,0.002060355859145616,0.0028549055187652734,0.0025904349008674687,0.002799598229213876,0.003448945305133619,0.0022074156818109934,0.0022954674528861143,0.0022165876371640007,0.0021713607169630933,0.0022104648671407963,0.002269303259571716,0.002008006929093092,0.0020363550960448814,0.0037997093306847826,0.0020703318194044214,0.002083169706890428,0.0034694617605553198,0.005381157975174384,0.006156077489684142,0.007770912139818628,0.002402746975373078,0.002520047608374065,0.0035083971454622108,0.003648625084096314,0.003614092940519376,0.006069781451417385,0.0022680505932017453,0.0022787033584883744,0.003750888958688803,0.007727791441969676,0.007594621706784879,0.00942473941152524,0.002990961725192244,0.0032050789642270043,0.004923871756698828,0.003523909995198348,0.0021587950414634033,0.0021763950637897485,0.0038442092257525936,0.0018013983209112649,0.0018186582810690679,0.0025645660789618114,0.0034677009532765165,0.003559980199786467,0.004063422717622428,0.0015996186511048115,0.0016292545690100595,0.002059584269824529,0.0016933449883636963,0.001724587639908076,0.003304511724220234,0.002082213137865695,0.002127906602851646,0.002117906882228931,0.0016293356022553146,0.0016597854306782745,0.0021193827566324875
Stdev,CMA,0.17588851132703245,0.14694529428695016,0.20357686977322423,0.25439495184129896,0.2603063881710741,0.3070283046929166,0.3128248647543819,0.23815918386128154,0.10312517721419098,0.1038082077800801,0.11174078854857787,0.07931182076293063,0.08010516582923484,0.11907217747280166,0.17313521960836178,0.17793796730726175,0.1561663107546189,0.11722116263774404,0.11791656604291723,0.22075572201702823,0.1545655799802299,0.15749003606081782,0.20449162738571502,0.20198569340865855,0.2133296883654419,0.19312818047688915,0.13298469004601365,0.13834154538683544,0.17470265785839528,0.12079559223490018,0.12253448589278784,0.2112291245980674,0.1537667030518994,0.15910025174067838,0.23287911245811668,0.15867373910425553,0.15992635429742907,0.17470270772034532,0.2808650864535057,0.25443814127219133,0.23833442542277916,0.12464191789919,0.1275212990589929,0.17669824308631993,0.16032940242825622,0.17298196848452427,0.21735601046895295,0.13662325081282758,0.14207302599710117,0.13719092928270687,0.13439170623060326,0.13681197358739203,0.14045364946781255,0.12428127450934327,0.12603582339447247,0.2351748450369294,0.12813873968504633,0.128933313147743,0.21473488124764084,0.33305521101604957,0.3292311931846129,0.42478533359606974,0.1487128615426166,0.15665935939926837,0.21714470324059867,0.22582381021117845,0.22368651737961448,0.37567608151433407,0.14037611837429922,0.14103544839337895,0.23215321300679448,0.47829504750969987,0.4721040023254803,0.5833239960540455,0.18511914965524656,0.1798957104522594,0.29997378552167375,0.21907829266115827,0.13361398074392994,0.13470329631073377,0.23792907043049288,0.11149367862139672,0.11256194677092998,0.15872830727768203,0.21462589986435757,0.22033732555759372,0.2514968185116867,0.09900495949882547,0.10083921096238091,0.12747354319578688,0.10480594976477425,0.10673964655472533,0.20452565315730464,0.12887410836322383,0.13170220720238812,0.1310832959796616,0.10084422634098944,0.10272885304728545,0.13117464205483303
Stdev,HML,0.11026469295967817,0.09791354445091735,0.1276225540251474,0.159715063151597,0.16895981547720748,0.19247636750958075,0.19611023711583048,0.14930224314176532,0.06464928218530859,0.06507747476628852,0.07005041800298428,0.04972066395079836,0.05021801280824852,0.07464647343945598,0.10853865148205614,0.1115494990717396,0.09790082465356131,0.07348607029025911,0.07392201941721468,0.13839199458593976,0.0968973248455441,0.09873066944188631,0.12819601653564808,0.12662504388670914,0.13373660627022457,0.12107225970291449,0.0833682422213327,0.08672646047520648,0.10952128017149822,0.07572688396855325,0.07681699823371985,0.13241976063258584,0.09639650805796465,0.09974011534713116,0.14599216081926136,0.09947273412624431,0.10025799990983551,0.1095213114300072,0.17607461844569913,0.16909735074776597,0.15017013188434192,0.0781381495776372,0.07994323665867586,0.11077231465221454,0.1005106712074565,0.11340979168460559,0.14027382520796358,0.08564925979741476,0.0890657295989921,0.08600513802794157,0.08425030214902524,0.08576757030351233,0.08805054074759454,0.07791206185678858,0.07901199040039768,0.14743135799030144,0.08033031083730728,0.08082842977774936,0.1346175231677285,0.20879266248961276,0.22549407234314767,0.29084952927620533,0.09322824949415306,0.09871871697583418,0.13612824311263108,0.14156918441149635,0.14022931328484192,0.2355117310843179,0.0880019364234316,0.08841527110666028,0.14553709368886295,0.29984366892350983,0.3093869728306667,0.3656864273603437,0.11605138984740113,0.12067585857901196,0.20206162040333656,0.14379850040967676,0.08376274522249295,0.08444563829836016,0.14915798478969688,0.06989550452943025,0.07056520295724784,0.09950694297162511,0.13454920262379194,0.13812970140495318,0.15766362034849402,0.06206631336099981,0.0632162075349503,0.07991329845774559,0.06570296026710515,0.06691519682088795,0.12821734732768642,0.08079131423599227,0.08256425237622285,0.08217625627898856,0.06321935168108114,0.0644008261477503,0.08223352122969999
Stdev,Mkt-RF,0.06478273851994228,0.06133034614217193,0.07498083316371904,0.09815577357021267,0.09979391922805558,0.11308376102041322,0.11521873295202986,0.08771808924757794,0.037982761579396444,0.038234333385975955,0.041156038174064255,0.02921189625894454,0.02950409877745305,0.04385631375251243,0.06376865422225825,0.06553758811116127,0.05751871568478989,0.04317455341949605,0.04343068235380405,0.08130809743235486,0.05692913923994037,0.05800626629134583,0.07531775399369259,0.07439477577095896,0.07857296258664266,0.07113240269231642,0.04898052941268148,0.050953550596472,0.06434596846257992,0.04449107680242448,0.04513154099364996,0.07779928912576908,0.05663489924230104,0.05859933618864665,0.08577334889758512,0.058442244310431476,0.058903603849569254,0.06434598682758651,0.10344740152623036,0.0970932876145487,0.08681637186369123,0.04590774414409601,0.046968269333418536,0.06508097653695341,0.05905205335018376,0.06677120630992878,0.07872756293541416,0.050320673399159126,0.052327918546051254,0.05052975906143534,0.049498757470283934,0.0503901832157192,0.05173147455166676,0.045774913032802185,0.04642114331122238,0.08661890636033726,0.047195683246512826,0.04748833820436312,0.07909051909087801,0.12266991451101597,0.1367993182382667,0.17748366966597645,0.054773483220601056,0.05887966761806188,0.07997809763066749,0.0831747607510703,0.08238755934943745,0.13836790801923854,0.05170291852762434,0.05194576101859849,0.08550598774936696,0.17616422337325283,0.18155346330339772,0.21484817640257778,0.06818254004579069,0.07727066856614415,0.11974153728211452,0.08473048382222231,0.049212307909347164,0.04961352141099961,0.08763333454640825,0.04106502337339604,0.04145848475230169,0.058462342699370756,0.07905037938872513,0.0811539948805468,0.09263056756417008,0.036465215124054214,0.03714080122144517,0.04695068003451818,0.03860181877553975,0.03931403228269335,0.07533028626568239,0.0474665320724805,0.04850816910848613,0.04828021354955595,0.03714264847092453,0.03783678862937222,0.0483138578669591
Stdev,RMW,0.14919079500161242,0.1311361817980502,0.1726764006145703,0.2262966480623605,0.21888209133284597,0.26042517796950376,0.26534189138824826,0.20200954405223256,0.08747204156308494,0.08805139647584516,0.0947799088859948,0.06727326022247394,0.06794618524901228,0.10099848299193676,0.14685541915880884,0.15092916872883508,0.1324621823117885,0.09942842948066127,0.10001827918762546,0.18724771402288642,0.13110442281395177,0.13358498237022082,0.17345230925358043,0.17132674528446207,0.180948861097075,0.16381369405639903,0.11279924698503345,0.1173429974606963,0.1481849395286961,0.10246030455455679,0.10393525550664691,0.17916713711725518,0.13042680559411826,0.1349507870813415,0.1975309226553024,0.13458901382607838,0.1356514974134981,0.14818498182221435,0.2382332150067785,0.22000635010573968,0.20110599582672078,0.10572280521114351,0.10816513166613827,0.14987761942234754,0.13599336778699972,0.14510028771678887,0.1815915612724121,0.1158855189044844,0.12050808513230417,0.11636703075302757,0.11399269538922605,0.1160455958791529,0.1191345100762147,0.1054169030596194,0.1069051329676827,0.19947819121741645,0.10868885238656628,0.1093628193540079,0.18214076295379195,0.2825015194910999,0.291893396131775,0.37722382648616126,0.12614007517100298,0.13232017452726075,0.1841848035578612,0.19154652865903798,0.18973365063598505,0.31865306517947695,0.11906874725071045,0.11962799906865347,0.1969152058275408,0.40569573217110483,0.3942188950305885,0.4947825759523913,0.15702033577245958,0.1643708286653757,0.25944103943556046,0.18319613003263066,0.11333301908191984,0.11425698992113471,0.20181435901472847,0.09457030721155456,0.09547642537300423,0.13463529922080864,0.18204832360633408,0.1868928250086015,0.2133226895324125,0.08397722230571918,0.08553305691945298,0.10812462455658382,0.08889769347830395,0.0905378788389525,0.17348117033083726,0.109312601128817,0.11171142928976245,0.1111864611911792,0.0855373110251714,0.08713587453834361,0.11126394205375677
Stdev,SMB,0.11858354956392365,0.1055444633132905,0.13725096451544835,0.18752762618976357,0.1758790971945444,0.20699763681201996,0.21090566162934865,0.16056626536003538,0.06952671025073341,0.06998720757573032,0.07533533166657541,0.053471810964156694,0.05400668202129162,0.08027813387297783,0.11672728787564393,0.11996528713721362,0.10528689629508103,0.07903018477283169,0.07949902383197269,0.14883289935095778,0.10420768801882063,0.1061793482481526,0.1378676915765927,0.13617819779595755,0.1438262879302213,0.1302064869898741,0.0896579115050524,0.09326948861160944,0.1177840504237426,0.08144005535561817,0.08261241266713759,0.14241009362769808,0.10366908739555414,0.10726495122154024,0.15700645577261962,0.10697739757759102,0.10782190728845008,0.11778408404053188,0.18935846718441224,0.18008107902928286,0.15878345373226177,0.08403323751748347,0.0859745083594548,0.11912946848430393,0.10809364122739802,0.11599959050638654,0.14410501913847718,0.09211101914566791,0.09578524255458037,0.0924937464054611,0.09060651793877392,0.0922382555201335,0.09469346336175688,0.08379009273803124,0.08497300476060897,0.15855423234990262,0.08639078512778933,0.08692648436638643,0.14477366509849635,0.2245449053213674,0.25470912344228325,0.3267097476975336,0.10026180137907317,0.10442040805764549,0.14639836044434995,0.15224979044311054,0.15080883350674107,0.2532797787423702,0.09464119211219647,0.09508571059385643,0.15651705636321625,0.3224652027845589,0.31343772692565175,0.39327543041902874,0.12480682048390557,0.13434459534597684,0.21294900253574206,0.14658448485867032,0.09008217755917647,0.09081659111201311,0.1604111235192217,0.07516873083473859,0.07588895427686099,0.10701418728971784,0.14470019015025432,0.14855081761116481,0.16955846188099566,0.06674887082291676,0.06798551810419828,0.085942311488103,0.07065988247189793,0.07196357551815045,0.13789063165801874,0.08688656866384008,0.08879326510657796,0.0883759968660196,0.06798889945863308,0.06925950958972922,0.08843758213813793
Tstat,Alpha,-0.64744115735697,1.066877495810536,-0.9531405762859951,-0.744154571604493,-3.057362897704828,0.43541047912038167,0.5221428507149561,-3.313730277951657,0.13509602717731073,0.14831999796347398,-0.8964426496339913,1.5984131813335682,1.7818262929855961,-8.430224010918062,-1.3147600739999428,-1.1462473706819274,-4.334330493417157,-1.4744611150767157,-1.338345295221737,-3.488160859032774,-0.41654820627294625,-0.2813131276578257,-2.77098628573561,-0.0037880805463519607,0.20018718272525207,-1.5648251035122942,-0.5586295775803231,-0.28543733415047123,-2.077557554181223,-1.3490836386079976,-1.2044240778279238,-4.069097205202445,-0.0952867341201224,0.14834633275878015,-4.187409055393074,2.273058214939341,2.329744774323261,-3.7921913124525193,-0.01933274390135104,0.6867145795707611,-2.548197691679661,-0.08790961971933711,0.12225457617161674,-2.62713348536664,-0.4884911228913526,-0.592753829285915,-2.506178783930295,-0.7918934241415626,-0.6731303907056366,-2.2639831102337555,-0.0012096152886574135,0.1666211584769178,-3.974036448191924,0.4256505429559801,0.571216586794122,-2.4151974390653357,0.05417997392464089,0.13054294538764882,-3.75863421769583,-0.23247220534844176,1.2312733634024993,-0.7454600108213556,-0.23874457941013288,0.3274751755906024,-4.596599126588545,-0.8761299510744773,-0.8029195910443565,-2.381218307373635,1.247526484090125,1.378961552626389,-8.152826996868797,0.2799275763375726,0.39942484998251293,-0.5063446529875522,-0.6615727054395719,-0.824536524161109,-3.4404458715174977,-1.2712356650418946,0.8072070917514405,1.0067022648305977,-3.870226536631421,1.6569087473667405,1.7754032316880404,-4.751360259637542,-1.0575755492771404,-0.8304466242136374,-2.9800115657137214,-0.6620224151578185,-0.42148165416556344,-4.083073778399177,-1.1158576847727617,-0.8509848403455076,-4.309419151583991,0.1211217461914878,0.2596238708980228,-1.2310700523125953,0.2888883149698117,0.4965366392191782,-4.345606664250086
Tstat,CMA,-0.25690568308159367,0.29815041477790827,1.0660897376330272,1.518349210027945,-0.7216816277673556,-1.8479063321755154,-1.7881637939903736,0.3424157229098315,-4.774429663586202,-4.756345767208171,-3.1987548193536814,-3.656566151726856,-3.6150417384866347,-2.301992616631931,0.12236834957826326,0.11988771986370488,0.4780246741753023,4.528153519589399,4.537405665295693,1.7493395556579812,-0.34331646257242887,-0.4049209490606599,1.8081805760882592,-0.5039750812838129,-0.2705692276210717,-1.8473056864801698,-0.6859190703046104,-0.5744599983748103,-1.277522745409356,3.8630639780594325,3.821074385059711,0.9841422382097396,0.06104936472577851,0.15220885730553974,-1.1421441533666596,-1.3786638638995075,-1.382856194863761,0.060628939188296045,-2.1884867431917807,-1.9738005997494814,0.1514084233699968,4.318511396322125,4.175884385371378,3.2828841884443296,3.1515329079007777,2.9820214593731467,1.3315513354787167,-0.44350213832407465,-0.3463119084613686,-2.5579399012404282,0.5357688483475647,0.5656788534706793,-0.23576875473858747,0.7466807221300044,0.781248322513882,0.11419720719504164,2.2936046314588707,2.289687889116749,0.397617498730855,1.0624541954869886,0.9985372343621126,0.1780599947455637,0.5347915161904013,0.5505850327471755,-0.6288630253749683,2.1651579045124145,2.220971360540308,0.6639399254977367,2.1955587211993506,2.227709420146753,-0.8159451481750772,1.7470406192179089,1.6124760340289583,1.335737624979299,-2.933842336053149,-3.3075397922021694,-0.8200576886444922,0.44421827458925,-0.028777362652866255,-0.0006775038640706474,-0.5850655652776076,-0.9220143931941763,-0.920237082364882,-0.8445873877504236,0.5915285396518085,0.6101530229436011,-0.035485051266985784,-2.0087988874111105,-1.8893280509884423,-2.122935746530219,1.0112279140152718,0.988261634788458,0.7643331083448557,2.796673304354084,2.744360490351206,2.666075760873227,1.671260234230919,1.743763317181112,0.01641389044058626
Tstat,HML,5.121258005253834,0.35247243224694613,-1.4364406452971448,-1.5952066155380007,1.1027565223209426,-1.5207897465537872,-1.5836418568472521,0.17104161514789265,15.683571582156107,15.611227723303307,11.02531525300297,-4.930507894801794,-4.909626788612729,-2.557119058011085,2.1808052931773214,2.053208100937009,3.603229161654254,-0.30927942817829,-0.3664908535873866,0.9484129553362319,0.016323298265107995,0.10666897717599146,-3.558066498731493,1.07690219931575,0.7945325599680014,2.46470055520899,3.386088663662842,3.184455495592049,3.496566196979871,-0.9262691316301102,-0.938081446100883,1.0260595510246184,-1.67860051292934,-1.6906923842901185,-0.2695579504347066,-3.374431881988398,-3.3724745022058453,-2.116191247416341,0.7230630130311311,-0.7643287087932812,0.9763054833429068,0.09257773734029283,0.26037203195533515,-1.9131453630165283,-1.1964068656280509,-0.7724209166633442,-1.5447561969408843,6.13496342748881,5.904203475294428,5.985575369890401,1.3780252613209143,1.296203173152542,2.065683903395834,-3.684224796395127,-3.6426152958800713,-2.924733138315561,-3.301272730804827,-3.281688596988807,-2.0448099526646515,1.164582384206151,1.4577562987051267,0.6546340630778587,0.0028045415010475917,-0.0750857102946282,1.8228231758943418,4.273019321183057,4.269850764893633,3.531967385131759,-1.5674424108660707,-1.5509977338861374,-1.9106616317556542,-0.9583555751494737,-0.6125784510684843,-1.3041195706634805,4.506194068634087,4.264752722665076,2.3767412636527485,0.9664926048718949,-0.21469135863634994,-0.3004692526219293,1.5805752132087498,-4.220845678766625,-4.267363694037842,1.975601537718691,1.8263035757077957,1.6614206897450996,3.587798768661245,4.9881413047615,4.687495730955962,6.582186101890394,2.074577002770012,2.002062781558735,2.0232467923668693,-0.2316887660479263,-0.20087980541269523,-0.6005419519755713,1.0472812507334308,0.8746546158532105,3.0728912241801654
Tstat,Mkt-RF,17.637569580190704,11.500266984061401,14.37266018336368,11.599230850965025,11.944492591692551,13.892714021176955,13.603291874650836,18.357677441404334,27.91133606145942,27.85751314621522,13.280177054163993,37.055309253431005,36.671890652686486,25.023949360576356,17.232194125969905,16.723349370549464,20.278692213480888,19.38727571526455,19.189407909511182,12.198617956002629,19.80740534195813,19.38156825113996,16.15243183093243,17.003940519964985,16.104848503217205,17.461966669616288,26.101871683900836,25.17069173319814,19.143865014540854,15.81512841086451,15.445941713589837,15.057804986392176,22.7306202675031,22.007383931501643,14.041392970445203,21.215984911870777,21.032596555745542,19.045737644433142,14.588224601352557,14.17032848898976,11.931582597204656,12.473807802579394,11.963214015917199,13.146660795879885,13.921163721149206,12.515296891006763,12.791221617874628,19.73936655504638,19.167173855229155,17.2701145199455,26.340274465620833,25.881208732651405,24.83434674721808,22.791166276547816,22.324753435180412,14.186244804477449,17.74482209791438,17.604385325988428,10.68267639861571,11.637930051216985,7.80885814786394,7.510779935841809,17.293848235957228,16.610109506128044,11.577400473113888,12.048737271493238,12.037627960831012,11.139803120239478,12.417478994984155,12.339032229449543,10.17270461521178,3.303153820646585,2.4048559617360485,4.980057531587344,19.715062345103266,15.46350652174027,8.334183886616714,11.315724974610228,15.439099914391258,15.094701991276997,13.604965984911747,23.262042830780544,22.961905983667137,19.50306797224625,17.613203856002738,17.19099025099615,13.37729135354733,27.515429586206544,26.93869017706879,22.372979627575756,28.46677667140583,27.964338583170896,13.51044927403182,12.836753534190313,12.459324160272285,13.713258912753687,23.883293071842786,23.356442448704307,20.549571100284414
