,,Aircraft,Aircraft - Small Cap,Almost Nothing,Apparel,Apparel - Small Cap,Automobiles and Trucks,Automobiles and Trucks - Large Cap,Automobiles and Trucks - Small Cap,Banking,Banking - Large Cap,Banking - Small Cap,Business Services,Business Services - Large Cap,Business Services - Small Cap,Chemicals,Chemicals - Large Cap,Chemicals - Small Cap,Communication,Communication - Large Cap,Communication - Small Cap,Computers,Computers - Large Cap,Computers - Small Cap,Construction,Construction - Large Cap,Construction - Small Cap,Construction Materials,Construction Materials - Large Cap,Construction Materials - Small Cap,Consumer Goods,Consumer Goods - Large Cap,Consumer Goods - Small Cap,Electrical Equipment,Electrical Equipment - Small Cap,Electronic Equipment,Electronic Equipment - Large Cap,Electronic Equipment - Small Cap,Entertainment,Entertainment - Small Cap,Food Products,Food Products - Large Cap,Food Products - Small Cap,Healthcare,Healthcare - Small Cap,Insurance,Insurance - Large Cap,Insurance - Small Cap,Machinery,Machinery - Large Cap,Machinery - Small Cap,Measuring and Control Equipment,Measuring and Control Equipment - Large Cap,Measuring and Control Equipment - Small Cap,Medical Equipment,Medical Equipment - Large Cap,Medical Equipment - Small Cap,Non-Metallic and Industrial Metal Mining,Non-Metallic and Industrial Metal Mining - Small Cap,Personal Services,Personal Services - Large Cap,Personal Services - Small Cap,Petroleum and Natural Gas,Petroleum and Natural Gas - Large Cap,Petroleum and Natural Gas - Small Cap,Pharmaceutical Products,Pharmaceutical Products - Large Cap,Pharmaceutical Products - Small Cap,Precious Metals,Precious Metals - Large Cap,Precious Metals - Small Cap,Real Estate,Real Estate - Small Cap,Recreation,Recreation - Small Cap,"Restaurants, Hotels, Motels","Restaurants, Hotels, Motels - Large Cap","Restaurants, Hotels, Motels - Small Cap",Retail,Retail - Large Cap,Retail - Small Cap,Steel Works Etc,Steel Works Etc - Large Cap,Steel Works Etc - Small Cap,Trading,Trading - Large Cap,Trading - Small Cap,Transportation,Transportation - Large Cap,Transportation - Small Cap,Utilities,Utilities - Large Cap,Utilities - Small Cap,Wholesale,Wholesale - Large Cap,Wholesale - Small Cap
Pvalue,RMW,0.8418888391396536,0.6785455874974775,0.10946203225397748,0.00016544597122198393,0.0002178926032994953,0.5187478702623443,0.5564049960612426,0.24070475351540815,4.997267030008181e-07,2.3483572530935118e-07,0.4857964983204112,0.1288555737529816,0.20757242293973624,1.2288991416302367e-06,0.026472373787944398,0.03879990557821671,0.0012877250285306928,0.09615276752782928,0.7734426063326325,0.928266861715839,0.9067407141347146,0.47926139159400716,0.19754633041020506,0.0525381073412449,0.010646023798219165,0.15387086570394656,0.015070735705640442,0.020214662558581245,0.03515798010437216,1.6861897102613065e-08,3.6975777734998683e-08,2.0398154108498878e-05,0.9222327575673344,0.16021203600642642,0.023896352668821418,0.01910015853484836,0.010630262882018364,0.013813745647217228,0.1547248377561844,0.0010598109463032129,0.0003209000212140891,0.27120139020859824,0.07189580815761318,0.037553007147953926,0.7844792808152746,0.8299985485245222,0.10858085941879735,0.5476057691454861,0.47424697210127376,0.44747902148515456,0.6367099547990619,0.7463349988130773,0.22255612309129447,0.20278146743845907,0.27268559226356387,0.04511289235968401,0.3738513801304781,0.5488897807689043,0.5434118938716246,0.3007398781975701,0.37510496502841983,0.5897372340239745,0.5747102225416625,0.6277184356112874,0.38479170831712606,0.9935162095090473,2.481106334457718e-06,0.47853687250143045,0.5877711486721621,0.5155614849638516,0.9438266113368862,0.18761997430125568,0.0024894797372896705,0.0033292102508687897,1.1881322204754517e-05,0.0020646623448614355,0.11066203995196468,0.07496511617217033,0.0891168267260391,2.3949337139906938e-05,0.2636176927372584,0.48040235875536297,0.8108538629648177,0.8884580525450727,0.7948217999809133,0.052596397701787506,0.15997095756897112,0.17861093494046623,0.25388179161732244,0.02469990219960044,0.022676855944721554,0.0897778759491994,0.0018213241397687678,0.00347057033683506,0.001849657062228662
Pvalue,SMB,0.4421641438073216,0.015905232067597745,0.2641642458248681,0.004884827742088406,4.247807986797922e-12,0.005017721336294744,0.016705818787399778,1.6697190644729838e-11,0.14840037885818397,0.02243183193647219,7.236934608492871e-26,1.5702568806988895e-06,8.547054860851693e-08,4.5662275022997356e-24,0.07104604963655399,0.26259696791623605,3.964648860240399e-19,0.980355470120792,0.4402892450601429,0.0011043935738590715,0.7210968830951459,0.586073610158256,4.4046197659441994e-05,0.00011297808967825591,0.0008581797071244619,1.1855876941923116e-11,2.6896930396697613e-09,1.932310505005693e-06,2.2973394300035152e-14,0.35866681176137843,0.12135928357111328,1.6253308124808998e-18,5.927456189334995e-07,2.1694521766978886e-12,0.6386971730267226,0.5362518314116678,4.0285032464909974e-17,0.42216399430866774,2.9513258972518172e-06,0.5772792411780853,0.20370414161088146,0.0012646913599596795,0.010273037521790922,1.3632701650568846e-09,0.672618926122305,0.8943656098865255,0.001364170461526539,0.0010391683476444692,0.0073547293618815264,3.1714194064409134e-19,0.0032602273053028248,0.01929277621491146,4.214284778230976e-07,0.42690032827844965,0.07201770519569496,1.183893447484586e-10,0.5120191671493274,0.033787893696908385,0.0016718928300458683,0.08729869916641486,3.0914335332187733e-05,0.09754871712549167,0.1259235875482046,6.71122974104956e-05,0.5111462035921938,0.3129084350709018,3.0671260379224604e-10,0.9264319398145054,0.6423831625685957,0.24514746482845573,1.6608873744648904e-08,9.276610787778326e-08,0.003999646040461132,8.580315904094635e-09,0.28540855940466026,0.7597814471988875,6.290675558599076e-10,0.8077614377322675,0.5322219566052752,8.842468606423321e-24,0.0038849100206926747,0.06664650658812024,8.582477157649134e-12,0.17604926201965382,0.34628701103585147,1.5500874223198996e-10,0.10544934624760761,0.20606760630698515,3.408539932491839e-08,0.30882202728249464,0.1770754635529535,0.058667453063943525,2.280828058142689e-05,0.0010569662011890642,7.533972667779941e-24
Rsquared,Adj Rsquared,0.6325485795845724,0.648978084365579,0.460899641915513,0.5243066196130765,0.6030089538286287,0.5556483543670439,0.511632040386494,0.7638340973661306,0.8936905262730604,0.8882396832174496,0.85422900227367,0.8843502131035379,0.8789235198357885,0.880383277269571,0.7067020401304738,0.681343726972927,0.8142774157381685,0.6310605061770234,0.5525347914197136,0.5902362302988116,0.6661706336207738,0.6651268124569335,0.7933783375299528,0.6331176557296745,0.5998371798628308,0.7222098846812834,0.8324726897346504,0.8130346010977839,0.8000010430984138,0.5746574122834676,0.5533679581091251,0.7078417573425906,0.7648008897620417,0.7590165770276701,0.6903420979952348,0.6839560352650216,0.7759217878390474,0.5637474665272505,0.5706628329479251,0.45050251780967676,0.4128027131111669,0.5160605369325171,0.5430472199994901,0.6256402101274559,0.6901167472221563,0.6626259799865014,0.7351247882528966,0.7941919085117255,0.7774529552393266,0.8552188674790242,0.7319286400266569,0.6943381666220075,0.7640114486807699,0.6412911794494512,0.6216704887656335,0.6965115186509985,0.40724527326003224,0.4633238285278293,0.6985662784641797,0.6324839572839294,0.5962806602147754,0.6186576175067888,0.6171737289395502,0.5840189053407938,0.41768507830411894,0.35168194107949324,0.6468500792803815,0.02337707538625078,0.047225622047731064,0.07408446637513899,0.789536149433769,0.5604698084418486,0.47417460252413146,0.6000896220521514,0.541502982141373,0.5389840151425085,0.7068091066938084,0.7755922423531545,0.7682957050435988,0.794402214717375,0.688141290099928,0.6558694272489569,0.7384709983668744,0.8215025000758778,0.8131820419898007,0.8055744813617738,0.8173450465945353,0.809687898528067,0.6730268428063941,0.4111899660810673,0.3883564869241307,0.5286210988096345,0.7941316745240615,0.7578310287932789,0.8618270399832753
Rsquared,Rsquared,0.6418276558576894,0.6615145813525226,0.47694429542993233,0.5363190787137564,0.6130339802470978,0.5668693555193912,0.5254277454603219,0.7697978827861778,0.8963751089429327,0.8910619134392312,0.85791008807484,0.88727066226759,0.8819810067086222,0.8834039015809455,0.7141085542685932,0.6893906025544188,0.8189673799872047,0.6403771600614421,0.5740475418322274,0.6005838002407609,0.6746006681252997,0.6790798619378946,0.7985960562791964,0.6423823613930666,0.6107111695404712,0.7292247865832713,0.8367031773676138,0.8177559495549106,0.8050515218080498,0.5853983867207537,0.5646465450255613,0.7152194907430303,0.7707402612326973,0.7651020170017189,0.6981617419852542,0.6919369434653999,0.7815803285501826,0.5747639446452493,0.5815046806007552,0.46437871685488696,0.4276309274265415,0.5282812304443223,0.5545864316156647,0.6350937401747423,0.6979420818882636,0.6711455259464383,0.7418135562263083,0.7993890825392072,0.7830728301070203,0.8588749566840994,0.7386981188138626,0.7020568997881185,0.7699707555322656,0.6503494829987075,0.6312242643018549,0.7041753691901147,0.42221382696558707,0.4779871119013859,0.7061782411292257,0.6473031525547387,0.6064755930376347,0.6282874756505568,0.6268410590168344,0.5945234784382485,0.43239000056916654,0.37300819301766786,0.655768006571281,0.048039270452254645,0.07963291381481497,0.09746617176970629,0.7948508931349365,0.5715690557034181,0.48758851572504647,0.6152377424289639,0.5530811896630556,0.5545588794958021,0.7142129171308335,0.7812591049199941,0.7741468236031039,0.7995940779820878,0.6960165100468995,0.6691052185086124,0.7450752660848826,0.8260100127002243,0.8178996671920785,0.810484216680921,0.8219575454179057,0.8144937596763482,0.6812837407153236,0.4260589063315454,0.4038020301836224,0.5405246064154519,0.7993303696118378,0.7639464068540547,0.8653162561453138
Stdev,Alpha,0.0029380295819971566,0.0035077976939444293,0.002458657481496916,0.003380515262304611,0.0036372456055027897,0.0050648427816614,0.005832199780891765,0.0030119826818123313,0.0013733984556262861,0.001415545432085019,0.0017537663930020625,0.0012685895478852208,0.0012980763210670232,0.001651399189107979,0.0023775578257289156,0.0024743345967321913,0.0023262599856570636,0.0020039988125345972,0.003153538400522207,0.002702157251779312,0.0026248750132799674,0.003761521283551603,0.0020593634061869637,0.003511411995676487,0.0037471246187418443,0.003319240416783178,0.002054616536198147,0.002142508842072278,0.002534468234375223,0.0019262661354544639,0.001976343258231226,0.0029785790557384784,0.00248760726280429,0.0028754066089197333,0.0026259777276969724,0.002658859013282945,0.0026805335435036706,0.004042982814300063,0.003633914265996118,0.0020222022467424024,0.0021551427153477447,0.0023660378142985063,0.002773363001031651,0.003339015674899928,0.0019898450130514155,0.002117640496245182,0.0018864425449702667,0.002194049543466453,0.0022724083221786723,0.0021119061118716983,0.0021290119161918065,0.0022670137133523126,0.0022909396771428905,0.002040374723006722,0.0020913134667369312,0.0023305267071093835,0.00526879972995221,0.005589469565169958,0.0023385110834888713,0.0031308648086634376,0.0032709194815534674,0.0034977511450629125,0.0034556953797496917,0.005508391566957264,0.0022942443278156036,0.002693341442601502,0.0031198918543700934,0.0076628347857473356,0.008747603982691348,0.008710868842709623,0.002501374559577767,0.003891170520510292,0.003600730397954348,0.004650936841858246,0.002277257812409127,0.002714738495586942,0.002941619646559891,0.0017144270546377083,0.001741239452524595,0.0024657010847180323,0.0033470911761933936,0.0044727406857820685,0.0035868324575721354,0.0014598942636473793,0.0014799188281314339,0.001995126354353568,0.0017370535195601782,0.001779880167081248,0.0027314005834579488,0.0021706210878344005,0.0022142317044418075,0.0022005082129105263,0.0016056983557530913,0.0017321869305814282,0.0016600951506126535
Stdev,CMA,0.18068294035116012,0.2000937352116981,0.1469804687834348,0.2078949242845852,0.2236833266787086,0.3114776964174951,0.35280773645894536,0.1852309080110383,0.084461256876664,0.08705321159357277,0.1078531239162205,0.07801571877123199,0.079829096319437,0.10155774571157462,0.14621504883405467,0.15216662660226646,0.14306033431564424,0.12324191700712928,0.17833314439082998,0.16617726401883745,0.16142456099142635,0.28375967968393323,0.12664672873324428,0.215944811465066,0.2293709845816074,0.20412664389482485,0.1263548057273292,0.13176000666774534,0.15586472499104048,0.11846151290831876,0.1215411557557134,0.1831766518475208,0.15298286900734653,0.17683175281428412,0.16149237572156147,0.16351450899026776,0.16484744922851707,0.24863535314725452,0.2234784559649957,0.1243613917861815,0.1325369645940449,0.1455065911824097,0.1705562751164978,0.2053427826990872,0.12237148666039885,0.13023065316046897,0.11601244177979253,0.13492965667151777,0.139748564767884,0.12987799999589444,0.13092997273318996,0.1394168071195732,0.14088820601729238,0.1254789627136556,0.1286115935256,0.14332272914733293,0.3240206406233812,0.33487319061588583,0.1438137523180852,0.1881670732236827,0.2011550030674758,0.21510469648743505,0.21251835107346354,0.3387550591804544,0.1410914354211207,0.1568927088479698,0.19186710619912586,0.47124900613588183,0.5064978085803032,0.5357010035427222,0.15382953021081475,0.23929920085271425,0.22126932912731206,0.2708414330849639,0.14004679871331868,0.1578731475048821,0.18090372213811692,0.10543383332408526,0.10708274214302739,0.15163568288889,0.20583940986970992,0.2454260312401601,0.22058301895672958,0.08978057599348416,0.09101204664047843,0.1226962785826171,0.10682531564168848,0.10945906876892202,0.1679756704017196,0.13348885353004344,0.1361708191873794,0.13532685191865276,0.09874723590675283,0.10652603015744794,0.10209252994365749
Stdev,HML,0.11931846005764819,0.13316552510595722,0.09793811466933112,0.13728856842393536,0.14771483145007389,0.20569202054498523,0.23734276790561296,0.12232182327785036,0.055776085365174276,0.05748774693521317,0.07122348481311679,0.051519614447176516,0.0527171232774757,0.06706617570911977,0.09655673319366158,0.10048700515423631,0.09447343923394037,0.08138585592676144,0.12962857386169457,0.10973927699419138,0.10660071169721382,0.1816862682805607,0.08363430777925343,0.14260451103670238,0.15235716572359542,0.13480009102646892,0.08344152918347959,0.08701098765730758,0.10292913612704763,0.07822899754038155,0.08026271606059446,0.12096524428086,0.10102603106680239,0.11677523286973455,0.10664549483586112,0.10798086068271111,0.10886110082197205,0.1641925208642392,0.14757953999409235,0.08212512885673637,0.08752407109017331,0.09608888561576599,0.11263106555891532,0.1356031984424702,0.08081104566322761,0.08600104114538272,0.07661169269101689,0.08910414463514295,0.09228643009109282,0.08576815788341173,0.08646285416626379,0.09206734570143289,0.09303902044983561,0.08286314453111186,0.08493185496765833,0.09464671816765338,0.2139750647788606,0.22104320224332655,0.09497097749436632,0.1257893010261043,0.13283769431832032,0.1420497202788839,0.14034176295113357,0.2237053034425548,0.09317322802613529,0.10420179802218392,0.12670420130922977,0.31120096676835823,0.3361776970596823,0.35376344147281835,0.10158514478717934,0.15802716118787355,0.1474038015073895,0.1935781606117452,0.09248337627227086,0.10473041309797285,0.11946425878539342,0.0696258462794262,0.07071474410602382,0.10013638330729138,0.13593115850946005,0.16338235789727998,0.14566746636750205,0.05928882964717818,0.06010206182571135,0.08102553006293312,0.07054474613245705,0.07228401031922953,0.11092689924422947,0.08815267455305983,0.08992377707961205,0.08936644236584323,0.0652101858672647,0.07034710554155353,0.06741933373782587
Stdev,Mkt-RF,0.07068473223177793,0.08437995967158253,0.061346546619088144,0.08133029619089492,0.08750685604445506,0.1218527743939291,0.14331095681969502,0.07246393659723983,0.03304197570995571,0.03405597085950062,0.04219307683150543,0.03052042534008285,0.031229834353357005,0.03973027031624546,0.05720059433948176,0.05952890314431437,0.05596644267818956,0.048213306062262117,0.07782195676305492,0.0650099859308913,0.06315068731522341,0.09972631861228456,0.04954529791878334,0.08447948182370807,0.09333814322551509,0.07985611224299816,0.0494310951087931,0.05154565656318231,0.060975631285162805,0.04634317054737954,0.047547953520329436,0.07166029378197732,0.05984822424749753,0.06917811428937908,0.0631772170253978,0.06396829308580328,0.0644897508595062,0.09726830505641806,0.08742670884565042,0.04865125429823693,0.0518496092377907,0.05692343956600533,0.06672309302487887,0.08033187628341554,0.047872786166662254,0.05094736021633594,0.04538507269597194,0.05278565111579293,0.05467084972823077,0.050809399241934075,0.051220940094138204,0.05454106326089124,0.05511668726219031,0.04908845773097385,0.050313970054898606,0.056069093810503824,0.12675968287609168,0.13461169480270896,0.05626118633056558,0.0721560907924942,0.07869358059633604,0.08415082156324111,0.08313902082162068,0.1325239151177936,0.05519619236634296,0.06657921111543834,0.07506007484388513,0.18435669548252626,0.21310887503321563,0.20957087546903494,0.060179445448247715,0.09361592136301511,0.0869673521861638,0.10952497761247998,0.05478752143245755,0.06621443966067683,0.07077110398033575,0.04124662938403981,0.04189169680498735,0.05932119336198949,0.08052616113679607,0.10631926042167228,0.08629398879346672,0.03512293945062241,0.03560470144079653,0.0479998475815829,0.04179098932656609,0.042821336376493956,0.06571353809453712,0.052221996439508145,0.0532712046490667,0.05294103733893556,0.038630774522107315,0.041673906251244834,0.0399394825427738
Stdev,RMW,0.15443288637775124,0.18018133089640231,0.13113862577952592,0.17769144756087318,0.19118607272182697,0.2662254643773173,0.30844340678232096,0.15832011431140464,0.0721905214803649,0.0744059107557148,0.09218396157859661,0.06668140671864436,0.06823133239683865,0.08680319112459836,0.12497257338972641,0.13005949156506866,0.12227618341605731,0.10533703364107358,0.14990670710841628,0.14203462973820216,0.1379724108857035,0.2051981874459691,0.10824718609605812,0.1845718276890734,0.19918632350459922,0.17447063204757488,0.10799767436951706,0.11261759466225674,0.13322032128799285,0.10125113819573416,0.10388336309207145,0.1565643054449188,0.13075714830208793,0.15114120866791392,0.1380303733280533,0.13975872619147173,0.14089801365248944,0.21251300851898866,0.19101096612022161,0.10629386842038438,0.11328167426445558,0.12436704217683324,0.14577744752707347,0.175510087269043,0.1045930615174458,0.1113104293263285,0.09915787403594324,0.11532675025790112,0.1194455557470336,0.11100901046525813,0.11190815006247472,0.1191619966511557,0.12041962716317964,0.10724907594427267,0.10992659058568938,0.1225004568928423,0.2769461393542985,0.2873673039423143,0.12292014303139112,0.15245724222344173,0.17193071837695623,0.18385376664450234,0.18164317173901093,0.2895399059957107,0.12059333090836463,0.14153666409157659,0.16399218959847575,0.4027848123279867,0.4555349792454323,0.4578730678821907,0.1314808045209957,0.204533234979185,0.19105591041805461,0.23064682180202303,0.1197004615445582,0.1422777026807273,0.15462159245345,0.0901161513669416,0.09152550273009769,0.12960568463674724,0.17593456324482587,0.2262993183324775,0.18853618519379628,0.07673703706826894,0.07778959668532624,0.104870666884742,0.09130547577262939,0.09355659088429738,0.1435717592981312,0.11409527047675763,0.11638759368570818,0.11566624002019615,0.08440099897237832,0.0910496712063964,0.08726028061179264
Stdev,SMB,0.12422504608870966,0.1457281937138355,0.10556983441021073,0.14293411708193723,0.15378912647720847,0.21415044009062148,0.2500055010731006,0.12735191291443376,0.05806969660678629,0.059851744726780655,0.07415232043083021,0.053638192079255034,0.05488494458983622,0.06982405542640821,0.1005273167736378,0.10461920846590127,0.09835835408305614,0.08473258621160835,0.1266255465153223,0.11425195008181198,0.11098432143087994,0.16019513247757172,0.08707349837950855,0.14846866065345887,0.1596179762495115,0.14034330909429119,0.08687279238704643,0.09058903330407454,0.10716176418197049,0.08144591222709581,0.08356326084844785,0.12593954899067308,0.1051804000769829,0.12157723690243628,0.11103094613136442,0.1124212245827464,0.11333766175278691,0.1709444076124256,0.1536482715973634,0.08550225935148881,0.09112321563482458,0.10004023047619072,0.11726265410496207,0.14117944170712196,0.08413413873378092,0.08953755600600699,0.07976210094295126,0.09276826459751292,0.09608141125765088,0.08929509617256917,0.09001835959478612,0.09585331773054978,0.09686494946251518,0.08627062353519677,0.08842440300234726,0.09853875855287834,0.22277409774770865,0.23602070529664596,0.09887635199639201,0.12581584075771168,0.1383002151640116,0.14789105591881604,0.14611286436610219,0.23290446102818982,0.09700467589162955,0.11327917053908511,0.13191450207845107,0.32399810072114904,0.36370220690867167,0.3683108196353603,0.10576250554204755,0.16452551744589178,0.15288157840496172,0.19951983374654766,0.09628645621399726,0.11417147997008806,0.12437684031791002,0.07248898417603004,0.07362265940641462,0.10425416842871507,0.14152088807189556,0.1829698825905591,0.15165757012272635,0.06172689114415256,0.06257356486765096,0.08435744311120795,0.07344567081562055,0.07525645662074965,0.11548840945847239,0.09177766838346778,0.09362160177719812,0.09304134847463859,0.06789174400089008,0.07323990289419308,0.07019173593763353
Tstat,Alpha,-0.1094850922591496,1.3186981215786844,1.0572345161144243,-0.9594095355802738,-2.083732270881854,0.4784823768369267,0.4396987237300745,-3.492742220394346,-0.4071562247070831,-0.3645938036599896,-0.38329149638276117,1.0175581386955204,1.2979136737430061,-6.040140566804002,-1.5401416399158958,-1.3077031322769186,-3.3665953553396393,-1.2159637710288727,-1.5265119570829029,-2.4469418910217104,-0.8720984523007989,-1.3476408017873605,-2.422295688727416,-0.02672166415754501,0.35705166807343924,-1.5712232300453137,-0.1331898056968934,0.3565757337020199,-2.483674914243024,-1.356597941098861,-1.0658454075530592,-3.504599277878766,0.1819116132978803,-2.419184805423592,2.0188837901289873,2.1086083842813808,-3.301504231252241,0.9975574289749856,-1.6001050724137982,-0.15631446286017253,0.17245905969530678,-1.5318692265587566,-0.7375449732752517,-2.4714686779424206,0.40996115216412893,0.5341646711598531,-0.9454469961501989,0.3603886369049483,0.6692348360853291,-3.375372131757441,0.39740992050937773,0.830543534412287,-1.9540559434201898,-0.42072926876504213,-0.3145286297377143,-0.9640021209614797,-0.2913430771816365,-1.5221734716262885,-0.6383183854377155,0.5909580234973414,-4.010946829893675,-1.1474199806308858,-1.0422212185847448,-2.492212251949409,1.058249715411247,1.5009971567976066,-1.300676877343762,0.440095499167119,1.345730314143741,-0.3093872617110492,-0.49823182097748087,-3.5787922479543646,-1.3389731901319661,-2.717016446673171,0.41740983049358793,-0.0410849805445523,-3.445326041057132,1.3947814216282495,1.5683553144729268,-4.594027405300232,-1.2366913662782184,0.6929385378610154,-3.2400392117283268,-0.4611538246075397,-0.21451114813491984,-3.6687461648141673,-1.5040992327496616,-1.2795256143458245,-2.8394821030247113,0.4570513204285503,0.6339428615182376,-0.9915930339175375,0.3143907789604295,0.7829542262776291,-3.980723134050837
Tstat,CMA,-0.17638716261567006,-0.48855848855351236,0.2998611203003842,1.717833158562009,-0.73306766830867,-2.022637924895254,-1.9807855065712525,0.5188068630326117,-4.050127353116071,-3.8538805541532843,-4.267967186543497,-4.06873979827858,-4.052706792871219,-1.510248535225481,0.7388243329124726,0.7115814081019753,0.7338946685434735,3.9802580873260194,1.839678325826175,2.187933417278216,-0.67058434585573,-2.0347989470193686,-0.6607629239294084,-0.8275916169690983,-0.8078520503376418,-1.3495050090054477,-1.7369295490296388,-1.6051162825666023,-1.3188609365568198,4.237592826501455,4.172248553898729,2.376560160881424,-0.692484261894081,-1.5569548021654194,-1.1439643239203967,-1.1708191670196524,-0.12530012288410683,-1.8008935331474287,-1.4289443683813619,4.7496201264280264,4.894641028102031,2.3910726262869706,2.6343986646729873,1.4699620784090854,0.19995158676833605,0.3682297193775112,-2.1367719425698395,0.210261483347704,0.14812312763995902,0.721341697916951,0.22761906797291956,0.3536964041549371,-0.4773145718263995,2.612025341830594,2.752161088480487,0.6943952844145731,1.6385077380178077,0.7360480816479404,-0.37679036350925527,-0.1325867157074934,0.39740344600629535,1.520746039743105,1.578821274400266,0.6609963950682054,2.910154436987179,3.4420173552989413,-1.0206260001093788,1.7558964308701765,2.6066779053993994,1.246926555786663,-3.0359109155564328,-0.13874273120232458,0.4140236590175235,1.4237955588583942,0.5143943657242218,0.7765638550105627,-0.2821182499001555,-0.5641738638512565,-0.6230663004619116,0.5649241652567111,0.22381342019096842,0.5493959699714602,-0.2124494033263804,-0.651509840633144,-0.5569968616103889,-1.3554895876556456,1.135986846556104,1.1719043901665092,-0.13559871213429248,2.2882851313957073,2.319410408216358,1.61447907685354,1.0176281038916206,0.87591613973535,1.590142281362899
Tstat,HML,4.07116695225561,1.5648240662496187,0.35044928247824386,-2.7243406120198013,0.31427124658951017,-1.4115596856518537,-1.4088166560824353,2.449521485240157,15.024716294100747,14.602222801989525,11.558901909535109,-3.751678091920468,-3.613725975318783,-3.726540673514998,3.2358149869978665,3.1190069200654986,3.369090375156213,0.08460218684852835,1.6244878478950688,0.6187369817140419,0.622672260376542,1.3444791079511065,-2.38390942725205,1.4809914780758517,0.874543740982097,2.237107182714952,4.13049380959624,4.013705848962103,3.233914942916604,-2.207006425232947,-2.2042619221090436,-0.5696134062650992,-0.8879090399812587,0.08772109593465746,-3.1629555145564963,-3.13980136873173,-1.3565795604457056,-0.7643762614811156,1.9229002112547269,-0.4522109735720444,-0.5916393626622096,0.6500683335698786,-0.7120492898003848,-2.034858588722882,5.258707943570213,4.905308171870088,6.302316251839499,2.069282845865498,2.060763042031477,1.3040691566549298,-2.677331793911219,-2.5485527721597863,-3.001559112570828,-3.3775192102392095,-3.223749854625228,-3.3437912113447212,1.136685708482367,0.8660204792210227,1.3620092860591315,-0.058451789558885005,1.6898392400519022,6.134056569092283,6.123103151317588,4.997019725225238,-2.50039309149615,-1.8913523868196414,-3.3091184643916876,-0.6688488932283986,-1.0624330346096216,-0.5177934598236201,4.614631028752583,1.6544249638097803,0.7001598221525608,-1.669415370576975,-0.9926679734397266,-0.6431568382526158,0.4174533652409882,-5.186418542768328,-5.1717220551928,-0.2180628499281363,3.3649460372251845,2.8320072778683034,4.664345183207377,3.4108807736729165,3.1660356786107253,5.166546370614413,1.4236860223506125,1.2848043518272334,2.764815686379071,0.6371724190452833,0.6028534419732468,0.4476830385349347,2.34703451576491,2.1004598776196897,3.4063188574960095
Tstat,Mkt-RF,15.622530472634034,13.466573092667563,11.501044678631912,12.989564964296465,11.788489804342927,12.610914619088437,10.52651971429666,18.83592010324351,31.843360702200247,31.384513192018883,17.674420513206197,35.76847030622786,34.979719397451625,27.075506738622195,18.75025503890682,17.94483348368729,20.555918727667812,17.005832839565134,10.982790511050691,13.792320753293149,18.493309053404623,14.665357344472262,23.331064789622587,15.016147829565659,13.658972585273402,16.337910180854433,24.970176627468984,23.919370520530094,20.663999307990576,14.96815008942863,14.359445195106288,14.647302565787928,20.89559463361162,18.19890331349181,19.326125462380578,19.059364068547023,18.025227980917208,13.529699532921233,11.947990049358193,11.121267965459923,10.02622885761088,11.620887494470347,12.770210868336521,12.887326744500196,17.510659458667167,16.593441742772875,17.519259281941757,23.736566017769935,22.840835109299,25.417055167318658,20.301962417439057,18.762846507121395,20.61854824127052,17.951835824748958,17.555434909074975,15.659466785375956,10.15611316037543,10.277549155466879,18.15517752720462,13.03949726115594,12.859278078883102,12.442065792014372,12.452241759671416,10.574463567087479,11.572210538609891,8.99315969828675,11.407004743398918,2.5366810163796907,2.3911031677333816,3.692576029774415,20.559863333207247,11.118198751347586,10.991013909667142,10.509980908354056,13.943446347525478,12.055616226482528,16.75211360223219,23.875937030725908,23.424250147337336,19.03753392556454,17.126676155420647,12.812251537317332,15.583154999405545,26.64580064324866,26.13250582795826,21.391126881642062,26.883200383372554,26.388225225988865,14.726158576244897,11.051386664126932,10.582274288101175,13.09926850956255,23.264989513854676,21.32165590332407,24.888932401367047
