Ticker,,Agriculture,Aircraft,Almost Nothing,Apparel,Automobiles and Trucks,Automobiles and Trucks - Large Cap,Automobiles and Trucks - Small Cap,Banking,Banking - Large Cap,Banking - Small Cap,Beer & Liquor,Business Services,Business Services - Large Cap,Business Services - Small Cap,Business Supplies,Candy & Soda,Chemicals,Chemicals - Large Cap,Chemicals - Small Cap,Coal,Communication,Communication - Large Cap,Communication - Small Cap,Computers,Computers - Large Cap,Computers - Small Cap,Construction,Construction Materials,Construction Materials - Large Cap,Construction Materials - Small Cap,Consumer Goods,Consumer Goods - Large Cap,Consumer Goods - Small Cap,Defense,Electrical Equipment,Electrical Equipment - Large Cap,Electrical Equipment - Small Cap,Electronic Equipment,Electronic Equipment - Large Cap,Electronic Equipment - Small Cap,Entertainment,Entertainment - Large Cap,Entertainment - Small Cap,Food Products,Food Products - Large Cap,Food Products - Small Cap,Healthcare,Healthcare - Large Cap,Healthcare - Small Cap,Insurance,Insurance - Large Cap,Insurance - Small Cap,Machinery,Machinery - Large Cap,Machinery - Small Cap,Measuring and Control Equipment,Measuring and Control Equipment - Large Cap,Measuring and Control Equipment - Small Cap,Medical Equipment,Medical Equipment - Large Cap,Medical Equipment - Small Cap,Non-Metallic and Industrial Metal Mining,Non-Metallic and Industrial Metal Mining - Large Cap,Non-Metallic and Industrial Metal Mining - Small Cap,Personal Services,Personal Services - Large Cap,Personal Services - Small Cap,Petroleum and Natural Gas,Petroleum and Natural Gas - Large Cap,Petroleum and Natural Gas - Small Cap,Pharmaceutical Products,Pharmaceutical Products - Large Cap,Pharmaceutical Products - Small Cap,Precious Metals,Precious Metals - Large Cap,Precious Metals - Small Cap,Printing and Publishing,Real Estate,Real Estate - Large Cap,Real Estate - Small Cap,Recreation,"Restaurants, Hotels, Motels","Restaurants, Hotels, Motels - Large Cap","Restaurants, Hotels, Motels - Small Cap",Retail,Retail - Large Cap,Retail - Small Cap,Rubber and Plastic Products,"Shipbuilding, Railroad Equipment",Shipping Containers,Steel Works Etc,Trading,Trading - Large Cap,Trading - Small Cap,Transportation,Transportation - Large Cap,Transportation - Small Cap,Utilities,Utilities - Large Cap,Utilities - Small Cap,Wholesale,Wholesale - Large Cap,Wholesale - Small Cap,Agriculture,Aircraft,Almost Nothing,Apparel,Automobiles and Trucks,Automobiles and Trucks - Large Cap,Automobiles and Trucks - Small Cap,Banking,Banking - Large Cap,Banking - Small Cap,Beer & Liquor,Business Services,Business Services - Large Cap,Business Services - Small Cap,Business Supplies,Candy & Soda,Chemicals,Chemicals - Large Cap,Chemicals - Small Cap,Communication,Communication - Large Cap,Communication - Small Cap,Computers,Computers - Large Cap,Computers - Small Cap,Construction,Construction Materials,Construction Materials - Large Cap,Construction Materials - Small Cap,Consumer Goods,Defense,Electrical Equipment,Electrical Equipment - Large Cap,Electrical Equipment - Small Cap,Electronic Equipment,Electronic Equipment - Large Cap,Electronic Equipment - Small Cap,Entertainment,Entertainment - Large Cap,Entertainment - Small Cap,Food Products,Food Products - Large Cap,Food Products - Small Cap,Healthcare,Healthcare - Large Cap,Healthcare - Small Cap,Insurance,Insurance - Large Cap,Insurance - Small Cap,Machinery,Machinery - Large Cap,Machinery - Small Cap,Measuring and Control Equipment,Measuring and Control Equipment - Large Cap,Measuring and Control Equipment - Small Cap,Medical Equipment,Medical Equipment - Large Cap,Medical Equipment - Small Cap,Non-Metallic and Industrial Metal Mining,Personal Services,Petroleum and Natural Gas,Petroleum and Natural Gas - Large Cap,Petroleum and Natural Gas - Small Cap,Pharmaceutical Products,Pharmaceutical Products - Large Cap,Pharmaceutical Products - Small Cap,Precious Metals,Precious Metals - Large Cap,Precious Metals - Small Cap,Printing and Publishing,Real Estate,Recreation,"Restaurants, Hotels, Motels","Restaurants, Hotels, Motels - Large Cap","Restaurants, Hotels, Motels - Small Cap",Retail,Retail - Large Cap,Retail - Small Cap,Rubber and Plastic Products,Shipping Containers,Steel Works Etc,Trading,Trading - Large Cap,Trading - Small Cap,Transportation,Transportation - Large Cap,Transportation - Small Cap,Utilities,Utilities - Large Cap,Utilities - Small Cap,Wholesale,Wholesale - Large Cap,Wholesale - Small Cap,Agriculture,Aircraft,Almost Nothing,Apparel,Automobiles and Trucks,Automobiles and Trucks - Large Cap,Automobiles and Trucks - Small Cap,Banking,Banking - Large Cap,Banking - Small Cap,Beer & Liquor,Business Services,Business Services - Large Cap,Business Services - Small Cap,Business Supplies,Candy & Soda,Chemicals,Chemicals - Large Cap,Chemicals - Small Cap,Coal,Communication,Communication - Large Cap,Communication - Small Cap,Computers,Computers - Large Cap,Computers - Small Cap,Construction,Construction Materials,Construction Materials - Large Cap,Construction Materials - Small Cap,Consumer Goods,Defense,Electrical Equipment,Electrical Equipment - Large Cap,Electrical Equipment - Small Cap,Electronic Equipment,Electronic Equipment - Large Cap,Electronic Equipment - Small Cap,Entertainment,Entertainment - Large Cap,Entertainment - Small Cap,Food Products,Food Products - Large Cap,Food Products - Small Cap,Healthcare,Healthcare - Large Cap,Healthcare - Small Cap,Insurance,Insurance - Large Cap,Insurance - Small Cap,Machinery,Machinery - Large Cap,Machinery - Small Cap,Measuring and Control Equipment,Measuring and Control Equipment - Large Cap,Measuring and Control Equipment - Small Cap,Medical Equipment,Medical Equipment - Large Cap,Medical Equipment - Small Cap,Non-Metallic and Industrial Metal Mining,Non-Metallic and Industrial Metal Mining - Large Cap,Non-Metallic and Industrial Metal Mining - Small Cap,Personal Services,Petroleum and Natural Gas,Petroleum and Natural Gas - Large Cap,Petroleum and Natural Gas - Small Cap,Pharmaceutical Products,Pharmaceutical Products - Large Cap,Pharmaceutical Products - Small Cap,Precious Metals,Precious Metals - Large Cap,Precious Metals - Small Cap,Printing and Publishing,Real Estate,Recreation,"Restaurants, Hotels, Motels","Restaurants, Hotels, Motels - Large Cap","Restaurants, Hotels, Motels - Small Cap",Retail,Retail - Large Cap,Retail - Small Cap,Rubber and Plastic Products,Shipping Containers,Steel Works Etc,Trading,Trading - Large Cap,Trading - Small Cap,Transportation,Transportation - Large Cap,Transportation - Small Cap,Utilities,Utilities - Large Cap,Utilities - Small Cap,Wholesale,Wholesale - Large Cap,Wholesale - Small Cap,Agriculture,Aircraft,Almost Nothing,Apparel,Automobiles and Trucks,Automobiles and Trucks - Large Cap,Automobiles and Trucks - Small Cap,Banking,Banking - Large Cap,Banking - Small Cap,Beer & Liquor,Business Services,Business Services - Large Cap,Business Services - Small Cap,Business Supplies,Candy & Soda,Chemicals,Chemicals - Large Cap,Chemicals - Small Cap,Coal,Communication,Communication - Large Cap,Communication - Small Cap,Computers,Computers - Large Cap,Computers - Small Cap,Construction,Construction Materials,Construction Materials - Large Cap,Construction Materials - Small Cap,Consumer Goods,Consumer Goods - Large Cap,Consumer Goods - Small Cap,Defense,Electrical Equipment,Electrical Equipment - Large Cap,Electrical Equipment - Small Cap,Electronic Equipment,Electronic Equipment - Large Cap,Electronic Equipment - Small Cap,Entertainment,Entertainment - Large Cap,Entertainment - Small Cap,Food Products,Food Products - Large Cap,Food Products - Small Cap,Healthcare,Healthcare - Large Cap,Healthcare - Small Cap,Insurance,Insurance - Large Cap,Insurance - Small Cap,Machinery,Machinery - Large Cap,Machinery - Small Cap,Measuring and Control Equipment,Measuring and Control Equipment - Large Cap,Measuring and Control Equipment - Small Cap,Medical Equipment,Medical Equipment - Large Cap,Medical Equipment - Small Cap,Non-Metallic and Industrial Metal Mining,Non-Metallic and Industrial Metal Mining - Large Cap,Non-Metallic and Industrial Metal Mining - Small Cap,Personal Services,Personal Services - Large Cap,Personal Services - Small Cap,Petroleum and Natural Gas,Petroleum and Natural Gas - Large Cap,Petroleum and Natural Gas - Small Cap,Pharmaceutical Products,Pharmaceutical Products - Large Cap,Pharmaceutical Products - Small Cap,Precious Metals,Precious Metals - Large Cap,Precious Metals - Small Cap,Printing and Publishing,Real Estate,Real Estate - Large Cap,Real Estate - Small Cap,Recreation,"Restaurants, Hotels, Motels","Restaurants, Hotels, Motels - Large Cap","Restaurants, Hotels, Motels - Small Cap",Retail,Retail - Large Cap,Retail - Small Cap,Rubber and Plastic Products,"Shipbuilding, Railroad Equipment",Shipping Containers,Steel Works Etc,Trading,Trading - Large Cap,Trading - Small Cap,Transportation,Transportation - Large Cap,Transportation - Small Cap,Utilities,Utilities - Large Cap,Utilities - Small Cap,Wholesale,Wholesale - Large Cap,Wholesale - Small Cap
date Range,,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,Entire Period,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2008:01/2015,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2015:01/2020,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026,01/2020:01/2026
Beta,Alpha,0.006465659299154612,0.018768325318815327,0.00756373493131548,0.0043538988943863976,0.008436599211964787,0.008475323689658549,0.07793075836534288,0.010881560797924898,0.011174534156219999,0.013093925370441609,0.002674490564654774,0.010214685123675928,0.010907268646191216,0.07222304449051599,0.003918836465770287,0.0028350546883633234,0.005460409329246647,0.00614006471913987,0.030481586874499915,-0.021543227214036065,0.005025094783554761,0.004791724958437668,0.0031147560816842477,0.00835449778628187,0.00922813551079891,0.06756351599778862,0.01265198085865825,0.009850886773027725,0.01129170843041422,-0.006100245313643605,0.002942109399043587,-0.003061566588744254,0.16167205551619387,0.004600970304112942,0.009341649495537707,0.009018792575248754,0.11961312539980398,0.009648862945307535,0.009570108706053574,1.40996550188676,0.007139431026786079,0.004588305421179961,0.18988740681454946,0.001537749583233582,0.002193599177595329,0.029235271997458363,0.008935640180252846,0.010019596038856354,0.04759386788494809,0.00742896173889848,0.006819328528821981,0.28064045859423126,0.009720298929917983,0.010744458629835361,0.023334776966448714,0.009098889271777141,0.009662091069780108,0.08413494291326179,0.006935863515384202,0.00687608185990204,0.17439522692758766,0.009368278156639211,0.015721845746594434,0.778413930646371,0.004114401194336478,-0.00014444257499357136,0.21838533900873067,0.003990747064020262,0.00406224817610769,0.01265269660649349,0.009607156275899661,0.008973382656201599,0.25963530333730156,0.009934933906790639,0.005350453080797541,0.042043418952029885,0.00622816602076867,0.009362719421417016,0.008844606887068628,0.1661982625252893,0.004836733397532518,0.00940563596944096,0.009555949498197486,-0.0005508161104394149,0.009314826403820059,0.009669092636945969,0.024896248371088992,0.009524180137482218,0.012519533991000083,0.0039124072591163505,0.007534891616303351,0.005965577495292012,0.006606852910985593,0.0008402933889174358,0.006984016734582433,0.007638224374557392,0.05349688412933307,0.0037120674513042686,0.004493387013857544,-0.00491466146924298,0.007186892271971381,0.007526350361182364,0.10744159797416397,0.006334684264495914,0.0012631972993909094,0.002369497453812646,0.009185356072699777,0.01297799139671236,0.009459837664599492,0.0006944836722410913,0.01304581319540216,0.013311607696206826,-0.005093723317251411,0.00667129177258994,0.0054609037800900624,0.00582749554503969,0.010174897004584002,0.007514572633805677,0.002077688966658362,0.007614513940777297,0.008317843270869226,0.0973939879534996,0.00466725277950155,0.005103929321861446,0.006126228729880118,0.005393330983589594,0.005609820816279465,0.053818925461873765,0.006232601498944823,0.007722163094845672,0.009421852852158795,-0.017772572408541576,0.005544028888709545,-0.01844735515146647,0.006514097526621586,0.008613060660242406,0.03208627498821093,0.005157981974737554,0.0053728454961875114,-0.0010662015485277162,0.007978429603503909,-0.027643113443852743,-0.3467716415444283,0.004981586571565677,0.004588816372020063,-0.012460128832400205,0.010900735276445004,0.012918469165893072,-0.005077286656272478,0.002413169854733976,0.002048609193097456,0.006261037257393782,0.005280857075269455,0.0060266808399886,-0.01608044696373337,0.007101471853044053,0.0072910625104000894,0.03844270962807589,0.004486736421563178,0.004443826649388282,0.01285773931828977,-0.00047296932104564846,0.005046079638641389,0.0011709098937073734,0.0012558054037106173,-0.011080516764042406,0.009270772512145455,0.00898832406181197,0.12299293211322238,-0.001723596293749358,-0.019568347689729485,-0.02084204919874006,0.007258624138659301,0.008817871481573692,0.004136567496434291,0.009785724779019933,0.008616443520952437,-0.015769307171595862,0.009944374143728403,0.009416594871311815,0.008189118166284768,0.009659351290916485,0.00601038225318618,-0.004329858714288503,0.0029493837684996006,0.0037048458232000043,-0.006909247212522777,0.003495909712320986,0.004488691096319704,0.01571004959731839,0.0032690764132940623,0.004736526390748089,-0.0023340594363809052,0.008009285548179982,0.007871131979656578,-0.011826773224654506,0.007093696324357865,0.006048812618691842,0.00887478241759697,-0.0010705441320478825,0.005822710757913305,0.0065772060989113795,0.013530480317676825,0.009346004187254684,0.009368722757408847,0.014185973711691679,0.0045600975673536995,0.015657557181140525,0.01665541188001596,0.06431871131806552,0.0027945030013854003,0.003935684579578395,0.005641341233973035,0.006979095336688322,-0.017559088662730274,-0.020623437392505287,0.004480098998119941,0.005555422637709562,-0.01688877059990676,0.012316109284804335,0.012498916076468932,0.09585583590092374,0.00691352807646856,0.007453649263637171,0.008857562406143585,0.00016194118835526563,0.004265692669243989,0.028152877380515588,0.008893000062470515,0.007647470570588002,0.2391186993549419,0.016111020943073002,0.016731033399507694,0.02509452072982659,0.009790463675637705,0.007475524500287056,0.027595024565934503,0.0012771807429643653,0.007271747301155818,0.0003396799566642436,0.005519915279236788,0.004731609609858943,0.0777524464096633,0.00967479430923984,0.010550958289457233,-0.00838823685883828,0.009262022440811134,0.010832529886003413,-0.025844190831839396,0.012406900984000093,0.012807205371693648,0.03516682011066482,0.013126098503935838,0.012801543575615483,0.23750678983159879,0.00484836699171349,-0.003562215872690195,0.04776491209702667,0.007953661534026473,-0.003157458108319026,-0.0016270735066367553,-0.02161248712508813,0.007870402548265433,0.006085411765738428,0.16539511343241545,0.006605981794626605,0.005290087111625349,0.04821171335244967,0.001196854953578526,0.002606970999100626,0.004979839897874589,0.010056968577282726,0.011117252389734125,-0.017993408578780505,0.010164563941775614,0.011789339977087322,-0.01624872004379253,0.011020583127167657,-0.003928921316601417,0.005504490075231863,0.004714189322405171,0.0053336018286257465,0.005217680903828816,0.007030300810223414,0.007250652318345716,0.04801237118097692,0.00017577556098128896,0.0008651477381710206,-0.005986339170361898,0.0033606290695647524,0.004160823108595529,0.015108710401115144,0.01207328099977584,0.040464326560537826,0.011199953795161328,0.0030401202111334357,0.012517835327429701,0.012946266930556997,0.19126405025273369,0.010689256648858511,0.011338683577401443,0.030719009986309484,-0.0024815977435132994,0.011316609556793882,0.01229008246407539,0.13759333825824246,-0.00043368352667147274,0.002290422479195581,0.0033995358588177916,0.004084485750732363,0.00916449959668577,-0.04520676209902563,0.0029689699027828816,0.0013540418213704682,0.0241400736402922,0.009769296633268492,0.012384590990247217,0.08890160700812634,0.023765478118096713,0.014497869064722451,0.016317321484882116,0.0008123143093104369,-0.0005209307447035872,-0.003061566588744254,0.16167205551619387,0.0133420503761549,0.013298604006018792,0.01335243184667548,0.1429369221765959,0.01033243883460576,0.009380295219262487,3.916087179901203,0.00577715639296104,0.0030414674830901334,0.2741028923770412,-0.0028534789934522805,-0.002294451743633101,0.0896918292538884,0.009169535006204372,0.010863717309713201,0.07816646430550857,0.008651717407268026,0.007467007013981923,0.7745925467777504,0.015147312343597528,0.0162009779869954,0.12147151059056238,0.008644089557487274,0.009474733412424387,0.15097206070768907,0.0028801976360786834,0.0029171523248566955,0.29725330273620854,0.02745792561282817,0.024098730887054012,1.0527287167326018,0.0016021042069995048,-0.00014444257499357136,0.21838533900873067,0.0128847897144746,0.011869934916058967,0.05719559996637557,0.008765302792844574,0.008890020006943437,0.5038848157184596,0.022811021197006086,0.022155490780713587,0.04891818156551361,0.011321034362268697,0.012086948120411488,0.008844606887068628,0.1661982625252893,0.004662417349452448,0.005842994120990994,0.005924407839355171,0.02127404047085288,0.007264759739795991,0.007318779770092898,0.07682520349157045,0.00993351904284753,0.012519533991000083,0.004195899104452173,0.021279136519422072,0.00898576851105684,0.010206420948145183,0.002226554264076792,0.008234924176591848,0.00889700537128246,0.09708770491226118,0.005594976105204031,0.006184192422774697,-0.010949251285466515,0.009318129531335808,0.00976298698474805,0.29361243612830745
